"loadTime","docTime","fullyLoaded","bytesOut","bytesOutDoc","bytesIn","bytesInDoc","requests","requestsFull","requestsDoc","responses_200","responses_404","responses_other","result","testStartOffset","cached","optimization_checked","main_frame","loadEventStart","loadEventEnd","domContentLoadedEventStart","domContentLoadedEventEnd","URL","connections","final_base_page_request","final_base_page_request_id","final_url","domInteractive","firstPaint","firstContentfulPaint","firstImagePaint","firstMeaningfulPaint","renderBlockingCSS","renderBlockingJS","TTFB","basePageSSLTime","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","score_progressive_jpeg","gzip_total","gzip_savings","minify_total","minify_savings","image_total","image_savings","base_page_cdn","cpu.UpdateLayerTree","cpu.EventDispatch","cpu.CommitLoad","cpu.EvaluateScript","cpu.v8.compile","cpu.ResourceFetcher::requestResource","cpu.ParseHTML","cpu.MarkDOMContent","cpu.UpdateLayoutTree","cpu.MarkLoad","cpu.Layout","cpu.ParseAuthorStyleSheet","cpu.IntersectionObserverController::computeIntersections","cpu.Paint","cpu.largestContentfulPaint::Candidate","cpu.FunctionCall","cpu.MinorGC","cpu.V8.GC_HEAP_PROLOGUE","cpu.V8.GC_HEAP_EXTERNAL_PROLOGUE","cpu.V8.GC_SCAVENGER_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_SCAVENGER","cpu.V8.GC_TIME_TO_SAFEPOINT","cpu.V8.GC_HEAP_PROLOGUE_SAFEPOINT","cpu.V8.GC_SCAVENGER_SCAVENGE","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_IDENTIFY","cpu.V8.GC_SCAVENGER_SCAVENGE_ROOTS","cpu.V8.GC_SCAVENGER_SCAVENGE_PARALLEL","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_PROCESS","cpu.V8.GC_SCAVENGER_SCAVENGE_FINALIZE","cpu.V8.GC_SCAVENGER_SCAVENGE_UPDATE_REFS","cpu.V8.GC_SCAVENGER_FREE_REMEMBERED_SET","cpu.V8.GC_SCAVENGER_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_HEAP_EXTERNAL_WEAK_GLOBAL_HANDLES","cpu.V8.GC_HEAP_EPILOGUE_SAFEPOINT","cpu.V8.GC_HEAP_EPILOGUE_REDUCE_NEW_SPACE","cpu.V8.GC_HEAP_EXTERNAL_EPILOGUE","cpu.V8.GC_HEAP_EPILOGUE","cpu.HitTest","cpu.FireIdleCallback","cpu.TimerFire","cpu.Idle","tester","start_epoch","osVersion","os_version","browserVersion","browser_version","date","document_URL","document_hostname","document_origin","domElements","domComplete","PerformancePaintTiming.first-paint","PerformancePaintTiming.first-contentful-paint","base_page_ip_ptr","base_page_cname","base_page_dns_server","browser_name","eventName","test_run_time_ms","userTime.beforeRender","userTime.afterRender","userTimingMeasure.Next.js-before-hydration","userTimingMeasure.Next.js-hydration","userTime","lastVisualChange","render","visualComplete85","visualComplete90","visualComplete95","visualComplete99","visualComplete","SpeedIndex","chromeUserTiming.navigationStart","chromeUserTiming.fetchStart","chromeUserTiming.responseEnd","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.commitNavigationEnd","chromeUserTiming.domLoading","chromeUserTiming.domInteractive","chromeUserTiming.firstPaint","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.firstImagePaint","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.LayoutShift","chromeUserTiming.LargestTextPaint","chromeUserTiming.LargestImagePaint","chromeUserTiming.LargestContentfulPaint","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","maxFID","TTIMeasurementEnd","LastInteractive","TotalBlockingTime","testID","run","step","effectiveBps","domTime","aft","titleTime","domLoading","server_rtt","error","edge-processed","LargestContentfulPaintType","LargestContentfulPaintNodeType","effectiveBpsDoc","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","cpu.V8.GC_MC_INCREMENTAL_START","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_EPILOGUE","cpu.V8.GC_MC_INCREMENTAL","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_TRACING","cpu.MajorGC","cpu.V8.GC_MC_INCREMENTAL_FINALIZE","cpu.V8.GC_MC_INCREMENTAL_FINALIZE_BODY","cpu.V8.GC_MARK_COMPACTOR","cpu.V8.GC_MC_PROLOGUE","cpu.V8.GC_MC_MARK","cpu.V8.GC_MC_MARK_FINISH_INCREMENTAL","cpu.V8.GC_MC_MARK_ROOTS","cpu.V8.GC_MC_MARK_MAIN","cpu.V8.GC_MC_MARK_WEAK_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON_MARKING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_HANDLES","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_ROOTS","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_HARMONY","cpu.V8.GC_MC_CLEAR","cpu.V8.GC_MC_CLEAR_STRING_TABLE","cpu.V8.GC_MC_CLEAR_FLUSHABLE_BYTECODE","cpu.V8.GC_MC_CLEAR_FLUSHED_JS_FUNCTIONS","cpu.V8.GC_MC_CLEAR_WEAK_LISTS","cpu.V8.GC_MC_CLEAR_MAPS","cpu.V8.GC_MC_CLEAR_WEAK_REFERENCES","cpu.V8.GC_MC_CLEAR_WEAK_COLLECTIONS","cpu.V8.GC_MC_SWEEP","cpu.V8.GC_MC_EVACUATE","cpu.V8.GC_MC_EVACUATE_PROLOGUE","cpu.V8.GC_MC_EVACUATE_COPY","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_TO_NEW_ROOTS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_SLOTS_MAIN","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_WEAK","cpu.V8.GC_MC_EVACUATE_REBALANCE","cpu.V8.GC_MC_EVACUATE_CLEAN_UP","cpu.V8.GC_MC_EVACUATE_EPILOGUE","cpu.V8.GC_MC_FINISH","cpu.V8.GC_MC_FINISH_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_EPILOGUE","cpu.V8.GC_HEAP_EMBEDDER_TRACING_EPILOGUE","cpu.V8.GC_MC_COMPLETE_SWEEPING","cpu.ResourceChangePriority","cpu.XHRReadyStateChange","cpu.XHRLoad","cpu.v8.produceCache","cpu.FireAnimationFrame","cpu.V8.GC_MC_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_MARK_EMBEDDER_PROLOGUE","cpu.V8.GC_MC_EVACUATE_COPY_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_PARALLEL","chromeUserTiming.InteractiveTime","FirstInteractive","TimeToInteractive","FirstCPUIdle","LargestContentfulPaintImageURL","cpu.V8.GC_MC_INCREMENTAL_LAYOUT_CHANGE","chromeUserTiming.redirectStart","chromeUserTiming.redirectEnd","cpu.ScrollLayer","wappalyzer_failed","axe_failed",
"1449","0","1449","2101","0","29788","0","6","6","0","0","6","0","0","0","0","1","90C06557875A73185BFF06E97958CF2C","0","0","0","0","https://www.keiba.go.jp","1","","","","0","0","","","","0","0","0","","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","0","0","0","1","2","43","1","","0","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1400","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652259570.1518","","","95.0.4638.74","95.0.4638.74","1652259584.8049","","","","","","","","","","","android - chrome","Step_1","9662","","","","","","0","0","0","0","0","0","0","0","0","20","1197","1249","1249","1251","1252","","","","","","","","","","","","","","","","0","0","","","","","220511_B2_15","1","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","29788","6","29788","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220511_B2_15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"6736","6736","20302","174943","108547","2370395","1072061","89","89","56","58","0","31","0","0","0","1","8A9928C0615A045BE2F04139C3DCA44B","6736","6907","4617","4728","https://www.anzen.mofa.go.jp","4","0","5BEC1A5F64B0112DE5CA38B8AE3D93FF","https://www.anzen.mofa.go.jp/","4617","4125.7000000179","4673","4980","4673","2","12","2721","1198","1","100","100","-1","100","-1","-1","53","-1","0","143868","0","-1","-1","758665","361505","Akamai","576","14","0","353","538","495","31","0","94","0","301","23","62","71","0","7469","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","22","","235","9739","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652259595.8041","","","95.0.4638.74","95.0.4638.74","1652259610.6497","https://www.anzen.mofa.go.jp/","www.anzen.mofa.go.jp","https://www.anzen.mofa.go.jp","528","6736","4125.7000000179","4672.6000000238","a104-120-90-29.deploy.static.akamaitechnologies.com","","a1-205.akam.net","android - chrome","Step_1","40855","","","","","","23412","4680","4981","5114","5309","17127","22386","5242","0","25","2791","2834","2834","2840","2841","4617","4125","4672","4125","4979","4672","4617","4728","6736","6736","6908","23385","4673","5194","5194","0.1942535796","0.1212244898","457","23799","21593","2893","220511_P0_16","1","1","134827","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","267013","12936","3","46914","284777","14","930431","13810","2","80347","758665","35","758665","0","0","0","0","0","0","0","0","0","1299057","34","1329171","220511_P0_16","2","0","0","0","1","0","0","0","0","0","0","0","0","0","58","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","54","5","","129","0","0","0","0","","","","","https://www.anzen.mofa.go.jp/common/images/aboutlink/aboutlink-area--study.png","","","","","","",
"11977","11977","16226","140378","91789","2515066","1862294","59","59","34","59","0","0","0","0","0","1","1D8B5F084E837542950996FA90E8A78B","11977","11977","10836","10848","https://resas.go.jp","18","0","DE08DFCB41BCD01835D0BDB2230E84C7","https://resas.go.jp/","10836","10519.5","10520","11120","","1","0","2724","1938","1","5","89","-1","100","-1","-1","72","-1","0","1819893","206347","-1","-1","696989","195879","","59","4","0","3455","1483","219","75","0","87","0","157","56","","61","0","3355","1","0","0","0","0","0","0","0","5","5","128","3","1","0","1","0","0","0","1","0","1","14","","13","6996","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652259653.7901","","","95.0.4638.74","95.0.4638.74","1652259668.8441","https://resas.go.jp/#/13/13101","resas.go.jp","https://resas.go.jp","1175","11975","10519.5","10519.5","","","ns-1342.awsdns-39.org","android - chrome","Step_1","46683","","","","","","11658","4859","10542","10542","11131","11658","11658","10611","0","17","2806","2822","2822","2824","2826","10836","10519","10519","10519","11120","","10836","10848","11975","11977","11977","14322","10520","11171","11171","0.012192765","0.0119551548","5127","19572","14311","6361","220511_W4_17","1","1","186273","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","201263","5402","2","5402","1532746","5","5303552","51805","1","280463","696989","44","696989","0","0","0","0","0","0","0","0","0","98274","6","98274","220511_W4_17","0","0","0","0","8","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","1","1","1","12","","0","0","","12","2","","14311","14311","14311","https://resas.go.jp/images/toplogo.png","0","","","","","",
"24206","24206","25596","156591","151921","7015973","6992306","73","73","71","71","0","2","0","0","0","1","4297CFD7BAE32BAD06141C5ECAA34D3B","24206","24461","5894","5961","https://japan-heritage.bunka.go.jp","11","1","D17135AEC15520B1E1654F79F822F2DA-1","https://japan-heritage.bunka.go.jp/ja/","5893","5743.099999994","5743","6253","5743","3","0","3242","","7","17","43","-1","100","-1","-1","66","-1","5","698947","400838","-1","-1","6315563","2159195","","147","10","0","206","231","143","74","0","100","0","516","77","59","100","0","417","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","","94","23299","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652259717.9997","","","95.0.4638.74","95.0.4638.74","1652259732.8967","https://japan-heritage.bunka.go.jp/ja/","japan-heritage.bunka.go.jp","https://japan-heritage.bunka.go.jp","525","24206","5743.099999994","5743.099999994","v150-95-34-54.a003.g.jpt1.static.cnode.io","","dns.mext.go.jp","android - chrome","Step_1","45148","","","","","","27005","5101","27005","27005","27005","27005","27005","22878","0","2123","3301","3312","3312","3314","3315","5893","5743","5743","5743","6252","5743","5894","5961","24206","24206","24461","6143","5743","6253","6253","0.6217726651","0.6217726651","467","28996","24462","1077","220511_BQ_18","1","1","313857","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","333538","41091","2","41091","411144","6","746173","233041","6","272280","6315563","54","6315563","0","0","0","0","0","0","0","0","0","48","4","28","220511_BQ_18","30","0","1","0","40","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","10","0","0","8","0","","","","","0","","7700","7701","7701","7701","https://japan-heritage.bunka.go.jp/ja/img/common/story_image_dammy_sp.gif","","27","2123","","","",
"17751","17751","21676","396807","379089","10492054","10472408","181","181","175","178","0","3","0","0","0","1","B8510DCDE7FE32D6B5F4E84245719802","17752","17787","4021","4037","https://www.japan.go.jp","14","0","7C9A4CA897D6BB81BC2B7376A13EAC5E","https://www.japan.go.jp/","4021","4297.8999999762","6014","6014","6179","6","3","1111","285","18","99","32","-1","100","-1","-1","63","-1","3","6848932","4706138","-1","-1","3630081","1360821","Amazon CloudFront","527","84","3","1849","1734","540","323","0","873","0","747","197","239","142","0","3104","0","0","0","0","0","0","0","0","0","0","78","0","0","0","0","0","0","0","0","0","1","59","34","251","10061","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652259780.4553","","","95.0.4638.74","95.0.4638.74","1652259794.8762","https://www.japan.go.jp/","www.japan.go.jp","https://www.japan.go.jp","1704","17746","4297.8999999762","6013.8999999762","server-13-35-169-25.fjr50.r.cloudfront.net","","e.dns.jp","android - chrome","Step_1","59271","","","","","","26066","5387","8141","8141","25611","26066","26066","8720","0","21","1232","1274","1274","1275","1276","4020","4297","6013","4297","6013","6179","4021","4036","17745","17751","17787","25576","6014","8113","8113","1.6025869286","0.4577467722","993","25934","21347","5625","220511_F3_19","1","1","510189","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","629351","179984","9","430076","3513906","35","4855109","708401","43","836929","3641032","72","3640988","0","0","0","1228","1","1228","0","0","0","2447503","21","2473053","220511_F3_19","8","1","1","0","11","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","6","0","0","580","11","","205","0","","0","0","","","","","https://www.japan.go.jp/_src/7992217/kizuna_2204_1197_444_top_spx2.jpg?v=1650377642586","0","","","","","",
"7534","7534","9151","174295","153896","2076501","1984478","80","80","72","78","0","2","0","0","0","1","42277850E301874D86AF4303E5343334","7534","7572","4929","5045","https://work-holiday.mhlw.go.jp","11","0","4FB9477A03D918BE435731AA20D67E68","https://work-holiday.mhlw.go.jp/","4927","4135.400000006","4135","4778","4583","11","0","1744","680","9","24","37","-1","100","-1","-1","79","-1","0","1722622","1091955","-1","-1","328209","71973","","168","10","0","624","409","344","81","0","422","0","332","249","21","67","0","1256","0","0","0","0","0","0","0","0","1","0","35","0","0","0","0","0","0","0","0","0","0","10","","50","5058","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652259856.6399","","","95.0.4638.74","95.0.4638.74","1652259871.9409","https://work-holiday.mhlw.go.jp/","work-holiday.mhlw.go.jp","https://work-holiday.mhlw.go.jp","828","7533","4135.400000006","4135.400000006","ec2-176-34-13-197.ap-northeast-1.compute.amazonaws.com","","a22-65.akam.net","android - chrome","Step_1","29919","","","","","","8798","4163","5500","7042","8798","8798","8798","5303","0","27","1835","1865","1865","1871","1872","4927","4135","4135","4135","4778","4583","4929","5045","7534","7534","7572","7263","4135","6717","4135","0.1341996989","0.1281814869","992","10225","7729","1786","220511_P6_1A","1","1","280343","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","P","342742","60169","1","60169","601940","15","1150430","876060","14","915299","447708","38","447708","0","0","0","19408","2","19408","0","0","0","3816","9","3796","220511_P6_1A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","13","0","","","","","","","","","","","","","","","","","",
"1935","1935","2608","3839","2023","7164","3526","2","2","1","2","0","0","0","0","0","1","4FF6DCE0242D499803BCADE48D1DAB3C","1935","1936","1933","1933","https://www2.nict.go.jp","1","0","D9311694644B073220080B5803F194D7","https://www2.nict.go.jp/","1933","0","2074","","2074","0","0","1696","748","0","0","45","-1","100","-1","-1","-1","-1","-1","7164","3989","-1","-1","0","0","","2","0","0","1","3","4","9","0","2","0","32","","","1","0","24","","0","0","","","0","0","","","","","","","","","","0","0","0","0","0","0","","","2529","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652259903.4054","","","95.0.4638.74","95.0.4638.74","1652259918.1217","https://www.nict.go.jp/","www.nict.go.jp","https://www.nict.go.jp","20","","","","","","b.dns.jp","android - chrome","Step_1","15075","","","","","","5646","2088","5646","5646","5646","5646","5646","5178","0","37","1715","1793","1793","1798","1798","1933","2073","2073","2073","","2073","1933","1933","1935","1935","1936","","2074","","2074","0","0","0","5294","5276","0","220511_36_1B","1","1","7855","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","P","14753","3526","1","3526","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220511_36_1B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","","","2088","2088","2088","","","","","","","",
"13505","13505","13892","169035","166856","2765092","2762854","84","84","83","82","1","1","0","0","0","1","89B789B17C2F85EEAB129AD12C08D02F","13506","13548","7217","7599","https://www.ipa.go.jp","11","0","5D8734C971ACB3A38251E7E57A6D0A8B","https://www.ipa.go.jp/","7215","7105.099999994","7105","7105","7105","7","8","3346","1532","1","10","56","-1","100","-1","-1","100","-1","0","379524","170693","-1","-1","2371275","0","","95","8","0","376","284","265","92","0","126","0","345","17","35","171","0","668","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","5","","44","11281","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652259935.6134","","","95.0.4638.74","95.0.4638.74","1652259950.7255","https://www.ipa.go.jp/","www.ipa.go.jp","https://www.ipa.go.jp","376","13503","7105.099999994","7105.099999994","","","ipa-ns.ipa.go.jp","android - chrome","Step_1","33571","","","","","","17743","4886","13017","17743","17743","17743","17743","10527","0","26","3371","3429","3429","3432","3433","7214","7105","7105","7105","7105","7105","7216","7598","13503","13505","13547","13562","12994","12994","8625","0.6084798055","0.5957927285","359","17309","12249","1142","220511_PN_1C","1","1","262193","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","271961","29016","2","29016","308796","11","586962","53757","7","53757","2373513","61","2373513","0","0","0","0","0","0","0","0","0","10","3","10","220511_PN_1C","8","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1","0","0","0","0","0","0","0","0","6","1","2","29","0","","","","","","2","","7599","12249","7599","https://www.ipa.go.jp/files/000098125.png","","","","","","",
"15052","15052","15722","125992","121508","1054644","1047742","58","58","56","58","0","0","0","0","0","1","27204659C03B65127123B44E075C42D8","15052","15191","9365","9737","https://www.caa.go.jp","6","0","44EA12669A2BE2EE78AF02C345EFE215","https://www.caa.go.jp/","9364","10006.100000024","10006","10006","10006","11","6","5376","2740","-1","-1","21","-1","100","-1","-1","91","-1","70","648105","516301","-1","-1","327779","29724","","159","6","0","94","72","216","79","0","118","0","240","197","26","77","0","195","0","0","0","0","0","0","0","0","0","0","9","0","0","1","0","0","0","0","0","0","0","23","","","14169","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652259985.7301","","","95.0.4638.74","95.0.4638.74","1652260001.2882","https://www.caa.go.jp/","www.caa.go.jp","https://www.caa.go.jp","754","15052","10006.100000024","10006.100000024","www.caa.go.jp","","dns-c.iij.ad.jp","android - chrome","Step_1","36471","","","","","","13900","4854","10025","10025","10025","13900","13900","10050","0","34","5430","5453","5453","5457","5458","9365","10006","10006","10006","10006","10006","9365","9737","15052","15052","15191","","10006","11150","10006","0","0","0","15423","15192","0","220511_N9_1D","1","1","101937","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","P","108282","58288","1","58288","114844","6","114844","322013","23","322013","494141","26","494141","0","0","0","64464","1","64464","0","0","0","0","0","0","220511_N9_1D","14","0","0","0","8","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","2","0","0","0","1","0","","","","","","","8","","","9737","9737","9737","","","","","","","",
"10370","10370","11105","300819","298772","15924396","15900838","147","147","146","147","0","0","0","0","0","1","082ACD5F0747D4D7DB64435BE653E2CE","10370","10428","6082","6083","https://www.kantei.go.jp","10","0","984A0B7A7F7A10F18E4F1F29A95B724B","https://www.kantei.go.jp/","3406","3463.1000000238","3463","3463","3463","4","0","623","316","48","99","54","-1","100","-1","-1","63","-1","0","1021936","472573","-1","-1","13827348","5208859","Amazon CloudFront","242","13","1","484","460","350","242","0","173","0","1499","146","27","130","0","449","0","0","0","0","1","0","0","0","0","1","23","0","0","0","0","0","0","0","1","0","0","6","","3","6784","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652260040.326","","","95.0.4638.74","95.0.4638.74","1652260055.5133","https://www.kantei.go.jp/","www.kantei.go.jp","https://www.kantei.go.jp","1029","10362","3463.1000000238","3463.1000000238","server-13-35-169-47.fjr50.r.cloudfront.net","","d.dns.jp","android - chrome","Step_1","40747","","","","","","10022","3472","8917","8917","8917","10022","10022","6305","0","27","675","701","701","704","705","3406","3463","3463","3463","3463","3463","6082","6083","10362","10370","10428","8829","3463","6904","6904","0.510531125","0.2907535923","160","12114","10428","1368","220511_2D_1E","1","1","1519213","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","1631357","142816","3","366110","520691","10","840269","201710","4","370067","13959012","60","13959012","0","0","0","1060196","66","1060196","0","0","0","16413","3","16408","220511_2D_1E","15","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4","0","1","1","0","0","0","0","0","0","0","3","0","0","0","28","","10","","","","","","","","","https://www.kantei.go.jp/jp/content/r_img_top_mv_01_sp.jpg","","","","","","",
"12611","12611","13138","137521","135633","847161","838649","76","76","75","72","4","0","0","0","0","1","351B4544C79F871EF79429499BE4C691","12611","12660","9671","9689","https://www.bousai.go.jp","6","0","049268FBCD494715DD54726452C38016","https://www.bousai.go.jp/","9671","9762.5","9762","9806","9762","33","6","4454","2289","0","0","26","-1","100","-1","-1","76","-1","5","353146","263224","-1","-1","456469","112443","","114","6","0","136","138","246","88","0","96","0","226","107","61","101","0","235","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","2","0","0","2","","120","11414","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652260097.8377","","","95.0.4638.74","95.0.4638.74","1652260113.2722","https://www.bousai.go.jp/","www.bousai.go.jp","https://www.bousai.go.jp","537","12611","9762.5","9762.5","","","dns-c.iij.ad.jp","android - chrome","Step_1","33671","","","","","","11156","4936","10415","10415","10415","11156","11156","9827","0","17","4542","4580","4580","4604","4608","9671","9762","9762","9762","9805","9762","9671","9689","12610","12611","12659","9722","9762","10370","10370","0.0414965986","0.0414965986","358","12705","11119","624","220511_KP_1F","1","1","97554","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","102813","58035","5","58035","131632","8","131632","192513","32","192513","456469","30","456469","0","0","0","0","0","0","0","0","0","0","0","0","220511_KP_1F","4","0","0","0","8","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","1","0","0","3","1","0","","","10","","","","","1","","9689","","9689","https://www.bousai.go.jp/common/img/header_logo_2.png","","","","","","",
"8908","8908","10072","142014","139658","1395357","1395161","69","69","68","67","1","1","0","0","0","1","0B065FAD9F77D2DDEFD55FCAF671CED1","8908","8929","6365","6930","https://jigyou-saikouchiku.go.jp","3","0","1098EF41F33285C2138FAE590274751A","https://jigyou-saikouchiku.go.jp/","6365","7149.8000000119","7150","7165","7150","3","4","4155","2035","0","100","100","-1","100","-1","-1","68","-1","0","202369","0","-1","-1","1192789","386792","Akamai","122","4","0","341","181","169","106","0","101","0","289","16","32","62","0","314","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","11","","2","8249","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652260149.445","","","95.0.4638.74","95.0.4638.74","1652260164.6211","https://jigyou-saikouchiku.go.jp/","jigyou-saikouchiku.go.jp","https://jigyou-saikouchiku.go.jp","791","8908","7149.8000000119","7149.8000000119","a23-63-110-169.deploy.static.akamaitechnologies.com","","a3-67.akam.net","android - chrome","Step_1","35141","","","","","","11103","4743","10102","10102","11011","11103","11103","7839","0","25","4221","4288","4288","4293","4295","6365","7149","7149","7149","7164","7149","6365","6930","8908","8908","8929","8188","7150","8243","8243","0.3006232795","0.3006232795","657","11496","8265","999","220511_JM_1G","1","1","235821","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","293532","10217","1","44866","179182","7","488513","12970","3","62259","1192789","54","1192789","0","0","0","0","0","0","0","0","0","3","3","3","220511_JM_1G","14","0","1","0","7","0","1","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","6","0","1","3","0","0","0","0","3","0","0","1","0","2","2","0","","","","","","","","6930","","6930","https://jigyou-saikouchiku.go.jp/img/top/slide/top_slide_01_sp.png","","","","","","",
