"loadTime","docTime","fullyLoaded","bytesOut","bytesOutDoc","bytesIn","bytesInDoc","requests","requestsFull","requestsDoc","responses_200","responses_404","responses_other","result","testStartOffset","cached","optimization_checked","main_frame","loadEventStart","loadEventEnd","domContentLoadedEventStart","domContentLoadedEventEnd","URL","connections","final_base_page_request","final_base_page_request_id","final_url","firstPaint","firstContentfulPaint","firstImagePaint","firstMeaningfulPaint","domInteractive","renderBlockingCSS","renderBlockingJS","TTFB","basePageSSLTime","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","score_progressive_jpeg","gzip_total","gzip_savings","minify_total","minify_savings","image_total","image_savings","base_page_cdn","cpu.UpdateLayerTree","cpu.EventDispatch","cpu.CommitLoad","cpu.EvaluateScript","cpu.v8.compile","cpu.ResourceFetcher::requestResource","cpu.ParseHTML","cpu.ParseAuthorStyleSheet","cpu.MarkDOMContent","cpu.UpdateLayoutTree","cpu.MarkLoad","cpu.Layout","cpu.ResourceChangePriority","cpu.IntersectionObserverController::computeIntersections","cpu.Paint","cpu.largestContentfulPaint::Candidate","cpu.HitTest","cpu.FunctionCall","cpu.MinorGC","cpu.V8.GC_HEAP_PROLOGUE","cpu.V8.GC_HEAP_EXTERNAL_PROLOGUE","cpu.V8.GC_SCAVENGER_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_SCAVENGER","cpu.V8.GC_TIME_TO_SAFEPOINT","cpu.V8.GC_HEAP_PROLOGUE_SAFEPOINT","cpu.V8.GC_SCAVENGER_SCAVENGE","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_IDENTIFY","cpu.V8.GC_SCAVENGER_SCAVENGE_ROOTS","cpu.V8.GC_SCAVENGER_SCAVENGE_PARALLEL","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_PROCESS","cpu.V8.GC_SCAVENGER_SCAVENGE_FINALIZE","cpu.V8.GC_SCAVENGER_SCAVENGE_UPDATE_REFS","cpu.V8.GC_SCAVENGER_FREE_REMEMBERED_SET","cpu.V8.GC_SCAVENGER_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_HEAP_EXTERNAL_WEAK_GLOBAL_HANDLES","cpu.V8.GC_HEAP_EPILOGUE_SAFEPOINT","cpu.V8.GC_HEAP_EPILOGUE_REDUCE_NEW_SPACE","cpu.V8.GC_HEAP_EXTERNAL_EPILOGUE","cpu.V8.GC_HEAP_EPILOGUE","cpu.V8.GC_MC_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.MajorGC","cpu.TimerFire","cpu.XHRReadyStateChange","cpu.XHRLoad","cpu.V8.GC_MC_INCREMENTAL_START","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_EPILOGUE","cpu.V8.GC_MC_INCREMENTAL","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_TRACING","cpu.V8.GC_MC_INCREMENTAL_FINALIZE","cpu.V8.GC_MC_INCREMENTAL_FINALIZE_BODY","cpu.V8.GC_MARK_COMPACTOR","cpu.V8.GC_MC_PROLOGUE","cpu.V8.GC_MC_MARK","cpu.V8.GC_MC_MARK_FINISH_INCREMENTAL","cpu.V8.GC_MC_MARK_ROOTS","cpu.V8.GC_MC_MARK_MAIN","cpu.V8.GC_MC_MARK_WEAK_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON_MARKING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_HANDLES","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_ROOTS","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_HARMONY","cpu.V8.GC_MC_CLEAR","cpu.V8.GC_MC_CLEAR_STRING_TABLE","cpu.V8.GC_MC_CLEAR_FLUSHABLE_BYTECODE","cpu.V8.GC_MC_CLEAR_FLUSHED_JS_FUNCTIONS","cpu.V8.GC_MC_CLEAR_WEAK_LISTS","cpu.V8.GC_MC_CLEAR_MAPS","cpu.V8.GC_MC_CLEAR_WEAK_REFERENCES","cpu.V8.GC_MC_CLEAR_WEAK_COLLECTIONS","cpu.V8.GC_MC_SWEEP","cpu.V8.GC_MC_EVACUATE","cpu.V8.GC_MC_EVACUATE_PROLOGUE","cpu.V8.GC_MC_EVACUATE_COPY","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_TO_NEW_ROOTS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_SLOTS_MAIN","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_WEAK","cpu.V8.GC_MC_EVACUATE_REBALANCE","cpu.V8.GC_MC_EVACUATE_CLEAN_UP","cpu.V8.GC_MC_EVACUATE_EPILOGUE","cpu.V8.GC_MC_FINISH","cpu.V8.GC_MC_FINISH_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_EPILOGUE","cpu.V8.GC_HEAP_EMBEDDER_TRACING_EPILOGUE","cpu.Idle","tester","start_epoch","osVersion","os_version","browserVersion","browser_version","date","document_URL","document_hostname","document_origin","domElements","domComplete","PerformancePaintTiming.first-paint","PerformancePaintTiming.first-contentful-paint","base_page_ip_ptr","base_page_cname","base_page_dns_server","browser_name","eventName","test_run_time_ms","lastVisualChange","render","visualComplete85","visualComplete90","visualComplete95","visualComplete99","visualComplete","SpeedIndex","chromeUserTiming.navigationStart","chromeUserTiming.fetchStart","chromeUserTiming.responseEnd","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.commitNavigationEnd","chromeUserTiming.domLoading","chromeUserTiming.firstPaint","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstImagePaint","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.LayoutShift","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.LargestTextPaint","chromeUserTiming.LargestImagePaint","chromeUserTiming.LargestContentfulPaint","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","maxFID","TTIMeasurementEnd","LastInteractive","TotalBlockingTime","testID","run","step","effectiveBps","domTime","aft","titleTime","domLoading","server_rtt","error","edge-processed","LargestContentfulPaintType","effectiveBpsDoc","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","cpu.V8.GC_MC_EVACUATE_COPY_PARALLEL","cpu.V8.GC_MC_COMPLETE_SWEEPING","LargestContentfulPaintNodeType","LargestContentfulPaintImageURL","cpu.FireAnimationFrame","chromeUserTiming.InteractiveTime","FirstInteractive","TimeToInteractive","FirstCPUIdle","cpu.V8.GC_MC_MARK_EMBEDDER_PROLOGUE","cpu.FireIdleCallback","cpu.v8.produceCache","cpu.ScrollLayer","cpu.V8.GC_MC_INCREMENTAL_LAYOUT_CHANGE","chromeUserTiming.redirectStart","chromeUserTiming.redirectEnd","axe_failed","userTime.Zone","userTime.Zone_ZoneAwarePromise","userTime.Zone_fetch","userTime.Zone_toString","userTime.Zone_util","userTime.Zone_timers","userTime.Zone_requestAnimationFrame","userTime.Zone_blocking","userTime.Zone_EventTarget","userTime.Zone_on_property","userTime.Zone_customElements","userTime.Zone_canvas","userTime.Zone_XHR","userTime.Zone_geolocation","userTime.Zone_PromiseRejectionEvent","userTimingMeasure.Zone","userTimingMeasure.Zone_ZoneAwarePromise","userTimingMeasure.Zone_fetch","userTimingMeasure.Zone_toString","userTimingMeasure.Zone_util","userTimingMeasure.Zone_timers","userTimingMeasure.Zone_requestAnimationFrame","userTimingMeasure.Zone_blocking","userTimingMeasure.Zone_EventTarget","userTimingMeasure.Zone_on_property","userTimingMeasure.Zone_customElements","userTimingMeasure.Zone_canvas","userTimingMeasure.Zone_XHR","userTimingMeasure.Zone_geolocation","userTimingMeasure.Zone_PromiseRejectionEvent","userTime","chromeUserTiming.markAsMainFrame","userTime.lc_bridge_init","userTime.lc_bind_child","userTime.sentry-tracing-init","userTimingMeasure.Next.js-before-hydration","userTimingMeasure.Next.js-hydration",
"7271","7271","8208","114353","98058","1592826","1565191","44","44","39","43","0","1","0","0","0","1","253A4EC3EA5176C5BA29C40F39392539","7272","7274","4999","5001","https://covid19.govt.nz","5","0","8F9214AD3F7C1991D55F3BED2DE118F4","https://covid19.govt.nz/","2496.1","2496","2496","2496","4998","3","0","1118","647","20","100","98","-1","100","-1","-1","89","-1","0","556260","11618","-1","-1","860960","94902","Incapsula","61","5","0","2572","480","147","159","149","0","232","0","211","0","2","35","0","2","298","0","0","0","0","0","0","1","0","1","0","93","0","0","0","0","0","0","0","1","0","0","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3748","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652295205.3434","","","95.0.4638.74","95.0.4638.74","1652295219.4016","https://covid19.govt.nz/","covid19.govt.nz","https://covid19.govt.nz","1315","7272","2496.1","2496.1","107.154.251.107.ip.incapdns.net","","ns4.dns.net.nz","android - chrome","Step_1","31251","5459","2506","2506","2506","2506","5459","5459","2567","0","36","1159","1195","1195","1198","1199","2496","2496","2496","2496","2496","4998","4998","5001","5366","7271","7271","7274","5244","5244","2496","0.0325145371","0.0325145371","2158","11576","7347","3295","220511_5H_TS","1","1","224658","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","254378","25850","2","141907","411915","10","1338749","81717","4","492665","881012","18","918226","0","0","0","175924","5","175924","0","0","0","172","5","169","220511_5H_TS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"8147","8147","8303","243771","241589","1308315","1307922","123","123","122","123","0","0","0","0","0","1","2B0CD2B1DFF9AECB91A6C560B7226DBA","8147","8178","5969","6145","https://nzhistory.govt.nz","3","0","7F303B62B4C345EADB565D62D43E7A96","https://nzhistory.govt.nz/","5379.4","5379","5379","5379","5968","0","20","2170","372","98","100","100","-1","100","-1","-1","70","-1","0","535862","0","-1","-1","777962","236495","Cloudflare","122","7","0","270","206","339","102","67","0","172","0","350","0","28","57","0","4","251","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","","0","2","1","0","11","0","4","1","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6281","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652295304.5653","","","95.0.4638.74","95.0.4638.74","1652295317.8049","https://nzhistory.govt.nz/","nzhistory.govt.nz","https://nzhistory.govt.nz","503","8147","5379.4","5379.4","","","andy.ns.cloudflare.com","android - chrome","Step_1","28532","6741","2582","6719","6719","6719","6741","6741","5805","0","26","2221","2283","2283","2287","2289","5379","5379","5379","5379","5379","5968","5969","6145","8214","8147","8147","8178","5379","6594","6594","0.1091726321","0.1073181313","215","9048","8147","759","220511_0B_TT","1","1","213323","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","218825","11536","1","49758","155152","27","497055","49526","43","213412","788039","42","827292","0","0","0","303664","7","532124","0","0","0","5","2","5","220511_0B_TT","1","1","IMG","https://nzhistory.govt.nz/files/gallipoli-2.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"5900","5900","6297","32214","29399","333274","332124","12","12","11","12","0","0","0","0","0","1","0E529486A0CF6BA30E52A6EE481DEB46","5900","5900","5123","5250","https://www.beehive.govt.nz","2","0","9AC99AD8660086A10E377133EE3F5828","https://www.beehive.govt.nz/","5120.6","5121","5121","5121","5122","2","0","3148","1718","90","100","100","-1","100","-1","-1","-1","-1","-1","179510","0","-1","-1","0","0","Incapsula","133","2","0","300","156","67","56","40","0","428","0","438","0","1","39","0","1","113","0","0","0","0","0","0","0","0","0","1","70","0","0","0","0","0","0","0","0","0","0","0","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4448","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652295347.6557","","","95.0.4638.74","95.0.4638.74","1652295361.2836","https://www.beehive.govt.nz/","www.beehive.govt.nz","https://www.beehive.govt.nz","756","5899","5120.6","5120.6","","","ns3.digital.govt.nz","android - chrome","Step_1","27109","6805","2782","5147","5147","6710","6805","6805","5249","0","33","3189","3204","3205","3207","3209","5120","5120","5120","5120","5120","5123","5123","5250","5987","5900","5900","5900","5121","5121","5121","0.0095835069","0.0095835069","348","6280","5821","1178","220511_FY_TV","1","1","105834","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","120684","15233","1","84090","92342","3","360186","23560","2","132093","47129","2","163615","0","0","0","153860","3","153860","0","0","0","0","0","0","220511_FY_TV","","","P","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"5147","5147","6002","37366","35274","184179","108565","19","19","18","18","1","0","0","0","0","1","D4102286FF34CB18D6A1E7F63A7BDF22","5147","5147","4304","4304","https://getthru.govt.nz","7","0","6E4FCD8F98B7C6586F43D67D302FADBC","https://getthru.govt.nz/","4371","4371","4419","4371","4304","2","0","3229","2496","88","12","30","-1","100","-1","-1","64","-1","0","102945","72717","-1","-1","78156","28466","","16","1","0","113","39","100","33","4","0","27","0","206","1","1","25","0","0","137","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","0","","1","0","39","0","1","0","3","0","0","0","0","0","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5139","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652295390.5242","","","95.0.4638.74","95.0.4638.74","1652295404.1188","https://getthru.govt.nz/","getthru.govt.nz","https://getthru.govt.nz","96","5146","4371","4371","webprod01.cass.govt.nz","","ns1.digital.govt.nz","android - chrome","Step_1","17574","6183","4390","5009","5009","6183","6183","6183","4731","0","20","3330","3373","3373","3379","3380","4371","4371","4418","4371","4371","4304","4304","4304","5115","5147","5147","5147","4371","5170","5170","0.0959552541","0.0959552541","98","6479","6043","166","220511_G6_TW","1","1","66418","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","56603","6532","2","12235","20006","1","50205","3869","2","15897","153770","13","153770","0","0","0","0","0","0","0","0","0","2","1","2","220511_G6_TW","3","1","IMG","https://getthru.govt.nz/assets/Uploads/get-ready.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"11738","11738","15926","191005","157699","2517732","2405556","80","80","64","78","0","2","0","0","0","1","E126472B736DF131151BA57AC81B23CA","11738","11774","8917","8931","https://ird.govt.nz","10","0","79915977B2FFFC9C4666BF5B14226D67","https://ird.govt.nz/","4306.3999999999","4306","5098","4558","8914","9","1","1453","366","55","99","100","-1","100","-1","-1","85","-1","0","1401590","0","-1","-1","566386","88711","Cloudflare","310","9","0","2445","1273","261","215","273","0","598","0","930","0","10","86","0","50","1423","0","0","0","0","0","0","1","0","0","0","75","0","0","0","0","0","0","0","3","0","0","0","0","51","48","1","7","0","0","0","7","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","7","0","4","4","1","0","0","0","0","14","0","0","2","7798","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652295422.9591","","","95.0.4638.74","95.0.4638.74","1652295436.6673","https://ird.govt.nz/","ird.govt.nz","https://ird.govt.nz","1292","11736","4306.3999999999","4306.3999999999","","","keyla.ns.cloudflare.com","android - chrome","Step_1","43630","11729","4338","10129","11729","11729","11729","11729","7006","0","26","1511","1528","1528","1534","1536","4306","4306","5097","4306","4557","8914","8918","8932","11668","11737","11738","11774","10100","8999","8999","0.5530284509","0.4802443426","1147","19648","15643","4253","220511_G7_TX","1","1","173960","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","233889","27803","1","168365","1187900","31","4013332","170012","9","1173894","573036","20","581308","0","0","0","556552","11","556552","0","0","0","2429","8","6079","220511_G7_TX","6","0","IMG","https://ird.govt.nz/-/media/project/ir/home/graphics/banners/homepage/homepage-banner-background.jpg?modified=20210129010814&modified=20210129010814&h=576&w=1900&la=en&hash=CC47A1C6768DC63487F087FE4FCAC436","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"17196","17196","18282","89858","87394","1420359","1405017","41","41","40","41","0","0","0","0","0","1","F84B5CD3D78C1953D49869000389FAA4","17196","17216","9706","9711","https://www.workandincome.govt.nz","10","0","B4D15E6C5A6A5867D820A31F8D776E4F","https://www.workandincome.govt.nz/","9872.4","9872","9872","9872","9706","7","10","5961","3693","0","12","42","-1","100","-1","-1","100","-1","-1","655240","380708","-1","-1","6959","0","","95","5","0","309","207","158","90","53","0","199","0","321","1","3","45","0","4","586","0","0","0","0","0","0","0","0","0","1","24","0","0","0","0","0","0","0","1","0","0","","0","1","1","0","7","0","0","0","3","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2","","0","0","0","0","1","0","0","0","16149","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652295482.6433","","","95.0.4638.74","95.0.4638.74","1652295496.3732","https://www.workandincome.govt.nz/","www.workandincome.govt.nz","https://www.workandincome.govt.nz","1333","17195","9872.4","9872.4","www.workandincome.govt.nz","","ns2.dns.net.nz","android - chrome","Step_1","40160","11551","6038","10015","10015","10015","10470","10604","9760","0","25","6010","6007","6008","6011","6017","9872","9872","9872","9872","9872","9706","9707","9712","11504","17196","17196","17217","9872","9872","9872","0.7231173122","0.6883206997","0","18027","10785","0","220511_P4_TY","1","1","115279","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","125057","18170","1","103824","402765","12","434272","60880","9","189340","172045","13","172045","0","0","0","751156","4","751156","0","0","0","1","1","1","220511_P4_TY","","2","IMG","https://www.workandincome.govt.nz/webadmin/images/header-bg.png","","11519","9711","9711","9711","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"17466","17466","18072","235477","231915","3040295","3025209","104","104","103","104","0","0","0","0","0","1","7CBFD577500924DEDE08091A0045F74B","17467","17676","11354","11803","https://www.aucklandlibraries.govt.nz","22","0","9E7EF0C1185CCD2ACFD8E2F483006713","https://www.aucklandlibraries.govt.nz/","10783.2","10783","10783","10783","11351","7","13","6145","3101","65","31","96","-1","100","-1","-1","92","-1","0","1071332","49237","-1","-1","1751755","144461","","237","12","0","1110","1038","328","153","203","0","348","0","458","1","31","76","0","6","1083","2","0","0","0","1","0","0","1","0","0","29","0","0","0","0","0","0","0","0","0","0","0","11","63","3","8","12","0","4","0","0","0","0","0","1","0","0","0","0","75","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","3","0","0","0","0","0","0","0","0","0","0","12642","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652295537.7329","","","95.0.4638.74","95.0.4638.74","1652295551.3655","https://www.aucklandlibraries.govt.nz/","www.aucklandlibraries.govt.nz","https://www.aucklandlibraries.govt.nz","1201","17466","10783.2","10783.2","","","ns-1531.awsdns-63.org","android - chrome","Step_1","45819","13423","6881","12679","12679","12679","12679","13423","12229","0","31","6229","6257","6257","6262","6263","10783","10783","10783","10783","10783","11351","11354","11802","11896","17466","17466","17675","12458","11337","12458","0.5469387755","0.5469387755","0","21647","17676","0","220511_03_TZ","1","1","254908","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","267221","37987","2","213953","842468","27","2828580","106211","10","444813","1812440","53","1812440","0","0","0","210780","7","210780","0","0","0","237","3","226","220511_03_TZ","4","15","P","","77","","11803","11803","11803","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2697","0","2697","2104","0","863","0","1","1","0","0","0","1","0","0","0","1","8334937EEF65A144139734A31BDD0C5A","0","0","0","0","https://www.nzta.govt.nz","1","","","","0","","","","0","0","0","0","","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","0","0","0","0","0","0","","","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2697","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652295599.4724","","","95.0.4638.74","95.0.4638.74","1652295613.7677","","","","","","","","","","","android - chrome","Step_1","9382","0","0","0","0","0","0","0","0","0","18","","2757","2757","2762","2764","","","","","","","","","","","","","","","","0","0","","","","","220511_28_V0","1","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","863","1","863","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220511_28_V0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2738","2738","3610","37366","35274","186360","110746","19","19","18","18","1","0","0","0","0","1","B7D7D0F0FC220B8442CF4CEDB5BA8253","2738","2738","1752","1752","https://getthru.govt.nz","7","0","D0E690575259D983CFF55679BD7592C5","https://getthru.govt.nz/","1783","1783","1837","1783","1751","2","0","834","8","88","12","30","-1","100","-1","-1","64","-1","0","102945","72717","-1","-1","78156","28466","","21","1","0","75","20","54","25","5","0","15","0","89","1","2","27","0","0","108","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","0","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","3162","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652295624.6999","","","95.0.4638.74","95.0.4638.74","1652295638.3857","https://getthru.govt.nz/","getthru.govt.nz","https://getthru.govt.nz","96","2738","1783","1783","webprod01.cass.govt.nz","","ns2.digital.govt.nz","android - chrome","Step_1","14921","4638","1799","2565","2565","4638","4638","4638","2320","0","25","913","969","970","972","973","1782","1782","1837","1782","1782","1752","1752","1753","2703","2738","2738","2739","1783","2761","2761","0.0959552541","0.0959552541","42","5335","1975","46","220511_G1_V1","1","1","67132","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","58164","8713","2","14416","20006","1","50205","3869","2","15897","153770","13","153770","0","0","0","0","0","0","0","0","0","2","1","2","220511_G1_V1","","","IMG","https://getthru.govt.nz/assets/Uploads/get-ready.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"16473","16473","16947","61877","57807","1337571","1314974","32","32","30","32","0","0","0","0","0","1","B886D300BD63A506D2962B9B83FF015E","16473","16473","11662","13845","https://my.msd.govt.nz","10","0","30DA9FA94C14FD3384CA4CFB3BFD5B36","https://my.msd.govt.nz/","14033.5","14033","15037","14033","11661","3","2","3296","1486","0","17","100","-1","100","-1","-1","100","-1","-1","1213936","8051","-1","-1","77588","0","","38","15","1","981","2403","180","154","40","0","93","0","140","0","","42","0","2","2085","0","0","0","0","0","0","3","0","0","1","75","0","0","0","0","0","0","0","0","0","1","0","1","0","2","0","25","0","1","0","64","5","0","0","0","0","1","0","1","62","0","0","4","0","0","0","0","0","0","5","0","0","0","0","2","0","0","1","0","9","0","11","6","2","0","0","0","0","8","0","0","7","10457","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652295654.5736","","","95.0.4638.74","95.0.4638.74","1652295668.2703","https://my.msd.govt.nz/","my.msd.govt.nz","https://my.msd.govt.nz","152","16473","14033.5","14033.5","","","ns5.netgate.net.nz","android - chrome","Step_1","33851","15681","6772","14068","14068","14068","14068","15652","14011","0","15","3341","3395","3395","3403","3406","14033","14033","15036","14033","14033","11661","11662","13845","15554","16473","16473","16473","14033","","14033","0.0244129792","0.0244129792","2152","16521","14180","5713","220511_BP_V2","1","1","97983","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","99793","7980","1","48483","1170800","9","5216519","22558","4","109354","94638","14","94638","0","0","0","41590","2","41590","0","0","0","5","2","5","220511_BP_V2","18","1","P","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"4836","4836","5056","76554","73544","927638","926488","28","28","27","27","0","1","0","0","0","1","5C47E27FD495E7FC09B544D07E6320BD","2874","2888","2227","2438","https://paperspast.natlib.govt.nz","2","0","A54BB3F947EE18822EE09772CED1BA42","https://paperspast.natlib.govt.nz/","1053.5","3016","","3016","2226","2","1","1006","651","38","100","72","-1","100","-1","-1","94","-1","100","571241","164786","-1","-1","275955","18520","Incapsula","15","2","0","1500","331","216","35","80","0","70","0","118","","1","13","0","0","226","0","0","0","0","0","0","1","0","0","0","118","1","0","0","0","1","0","0","0","0","0","0","0","","37","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2290","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652295704.4409","","","95.0.4638.74","95.0.4638.74","1652295718.0446","https://paperspast.natlib.govt.nz/","paperspast.natlib.govt.nz","https://paperspast.natlib.govt.nz","168","2874","1053.5","1053.5","","","ns3.digital.govt.nz","android - chrome","Step_1","18177","8218","3147","3147","3147","3147","6106","6319","3387","1962","1973","2288","2462","2470","2474","2477","3015","3015","","3015","3015","4188","4188","4400","4899","4836","4836","4849","3016","","3016","0.0036381416","0.0036381416","1153","4953","4751","1322","220511_W6_V3","1","1","229046","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","241902","5753","2","14664","225683","7","974515","36487","2","222021","275955","10","275955","0","0","0","382608","3","382608","0","0","0","2","2","2","220511_W6_V3","","","H3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
