"loadTime","docTime","fullyLoaded","bytesOut","bytesOutDoc","bytesIn","bytesInDoc","requests","requestsFull","requestsDoc","responses_200","responses_404","responses_other","result","testStartOffset","cached","optimization_checked","start_epoch","main_frame","loadEventStart","loadEventEnd","domContentLoadedEventStart","domContentLoadedEventEnd","URL","connections","final_base_page_request","final_base_page_request_id","final_url","firstPaint","firstContentfulPaint","firstImagePaint","firstMeaningfulPaint","domInteractive","TTFB","basePageSSLTime","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","score_progressive_jpeg","gzip_total","gzip_savings","minify_total","minify_savings","image_total","image_savings","base_page_cdn","cpu.UpdateLayerTree","cpu.V8.GC_TIME_TO_SAFEPOINT","cpu.V8.GC_MC_INCREMENTAL_START","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_EPILOGUE","cpu.V8.GC_MC_INCREMENTAL","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_TRACING","cpu.MajorGC","cpu.V8.GC_MC_INCREMENTAL_FINALIZE","cpu.V8.GC_MC_INCREMENTAL_FINALIZE_BODY","cpu.V8.GC_HEAP_PROLOGUE","cpu.V8.GC_HEAP_EXTERNAL_PROLOGUE","cpu.V8.GC_MARK_COMPACTOR","cpu.V8.GC_HEAP_PROLOGUE_SAFEPOINT","cpu.V8.GC_MC_PROLOGUE","cpu.V8.GC_MC_MARK","cpu.V8.GC_MC_MARK_FINISH_INCREMENTAL","cpu.V8.GC_MC_MARK_ROOTS","cpu.V8.GC_MC_MARK_MAIN","cpu.V8.GC_MC_MARK_WEAK_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON_MARKING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_HANDLES","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_ROOTS","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_HARMONY","cpu.V8.GC_MC_CLEAR","cpu.V8.GC_MC_CLEAR_STRING_TABLE","cpu.V8.GC_MC_CLEAR_FLUSHABLE_BYTECODE","cpu.V8.GC_MC_CLEAR_FLUSHED_JS_FUNCTIONS","cpu.V8.GC_MC_CLEAR_WEAK_LISTS","cpu.V8.GC_MC_CLEAR_MAPS","cpu.V8.GC_MC_CLEAR_WEAK_REFERENCES","cpu.V8.GC_MC_CLEAR_WEAK_COLLECTIONS","cpu.V8.GC_MC_SWEEP","cpu.V8.GC_MC_EVACUATE","cpu.V8.GC_MC_EVACUATE_PROLOGUE","cpu.V8.GC_MC_EVACUATE_COPY","cpu.V8.GC_MC_EVACUATE_COPY_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_TO_NEW_ROOTS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_SLOTS_MAIN","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_WEAK","cpu.V8.GC_MC_EVACUATE_REBALANCE","cpu.V8.GC_MC_EVACUATE_CLEAN_UP","cpu.V8.GC_MC_EVACUATE_EPILOGUE","cpu.V8.GC_MC_FINISH","cpu.V8.GC_MC_FINISH_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_EPILOGUE","cpu.V8.GC_HEAP_EXTERNAL_WEAK_GLOBAL_HANDLES","cpu.V8.GC_HEAP_EMBEDDER_TRACING_EPILOGUE","cpu.V8.GC_HEAP_EPILOGUE_SAFEPOINT","cpu.V8.GC_HEAP_EPILOGUE_REDUCE_NEW_SPACE","cpu.V8.GC_HEAP_EXTERNAL_EPILOGUE","cpu.V8.GC_HEAP_EPILOGUE","cpu.V8.GC_MC_COMPLETE_SWEEPING","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_PARALLEL","cpu.EventDispatch","cpu.CommitLoad","cpu.EvaluateScript","cpu.v8.compile","cpu.ParseHTML","cpu.ParseAuthorStyleSheet","cpu.MinorGC","cpu.V8.GC_SCAVENGER_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_SCAVENGER","cpu.V8.GC_SCAVENGER_SCAVENGE","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_IDENTIFY","cpu.V8.GC_SCAVENGER_SCAVENGE_ROOTS","cpu.V8.GC_SCAVENGER_SCAVENGE_PARALLEL","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_PROCESS","cpu.V8.GC_SCAVENGER_SCAVENGE_FINALIZE","cpu.V8.GC_SCAVENGER_SCAVENGE_UPDATE_REFS","cpu.V8.GC_SCAVENGER_FREE_REMEMBERED_SET","cpu.V8.GC_SCAVENGER_SWEEP_ARRAY_BUFFERS","cpu.UpdateLayoutTree","cpu.Layout","cpu.FunctionCall","cpu.ResourceChangePriority","cpu.Paint","cpu.TimerFire","cpu.IntersectionObserverController::computeIntersections","cpu.HitTest","cpu.largestContentfulPaint::Candidate","cpu.MarkDOMContent","cpu.MarkLoad","cpu.Idle","tester","osVersion","os_version","browserVersion","browser_version","date","document_URL","document_hostname","document_origin","domElements","domComplete","PerformancePaintTiming.first-paint","PerformancePaintTiming.first-contentful-paint","base_page_ip_ptr","base_page_cname","base_page_dns_server","browser_name","eventName","test_run_time_ms","lastVisualChange","visualComplete","render","SpeedIndex","visualComplete85","visualComplete90","visualComplete95","visualComplete99","LargestContentfulPaintType","LargestContentfulPaintNodeType","LargestContentfulPaintImageURL","chromeUserTiming.navigationStart","chromeUserTiming.fetchStart","chromeUserTiming.responseEnd","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.commitNavigationEnd","chromeUserTiming.domLoading","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.firstPaint","chromeUserTiming.firstImagePaint","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.LayoutShift","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.LargestTextPaint","chromeUserTiming.LargestContentfulPaint","chromeUserTiming.LargestImagePaint","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","FirstInteractive","maxFID","TTIMeasurementEnd","LastInteractive","FirstCPUIdle","TotalBlockingTime","run","step","effectiveBps","effectiveBpsDoc","domTime","aft","titleTime","domLoading","server_rtt","testID","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","cpu.FireAnimationFrame","cpu.XHRReadyStateChange","cpu.XHRLoad","cpu.V8.GC_MC_MARK_EMBEDDER_PROLOGUE","cpu.V8.GC_MC_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.FireIdleCallback","chromeUserTiming.redirectStart","chromeUserTiming.redirectEnd","TimeToInteractive","chromeUserTiming.markAsMainFrame","cpu.v8.produceCache","cpu.ScrollLayer","cpu.V8.GC_MC_INCREMENTAL_LAYOUT_CHANGE","chromeUserTiming.InteractiveTime","wappalyzer_failed","cpu.EventTiming","cpu.v8.compileModule","cpu.v8.evaluateModule","userTime.is","userTime.dr","userTime.visible","userTime.ofv","userTime.mbv","userTime.e_is","userTime.pc","userTime.ol","userTime","cpu.V8.MemoryPressureNotification","cpu.V8.CheckMemoryPressure","userTime.beforeRender","userTime.afterRender","userTimingMeasure.Next.js-before-hydration","userTimingMeasure.Next.js-hydration","userTime.TieStart","userTime.TieEnd","userTimingMeasure.TieLabs Custom JS","userTime.Zone","userTime.Zone_ZoneAwarePromise","userTime.Zone_toString","userTime.Zone_util","userTime.Zone_legacy","userTime.Zone_registerElement","userTime.Zone_EventTargetLegacy","userTime.Zone_timers","userTime.Zone_requestAnimationFrame","userTime.Zone_blocking","userTime.Zone_EventTarget","userTime.Zone_on_property","userTime.Zone_customElements","userTime.Zone_XHR","userTime.Zone_geolocation","userTime.Zone_PromiseRejectionEvent","userTimingMeasure.Zone","userTimingMeasure.Zone_ZoneAwarePromise","userTimingMeasure.Zone_toString","userTimingMeasure.Zone_util","userTimingMeasure.Zone_legacy","userTimingMeasure.Zone_registerElement","userTimingMeasure.Zone_EventTargetLegacy","userTimingMeasure.Zone_timers","userTimingMeasure.Zone_requestAnimationFrame","userTimingMeasure.Zone_blocking","userTimingMeasure.Zone_EventTarget","userTimingMeasure.Zone_on_property","userTimingMeasure.Zone_customElements","userTimingMeasure.Zone_XHR","userTimingMeasure.Zone_geolocation","userTimingMeasure.Zone_PromiseRejectionEvent",
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","C90DE8E424F2CBA8E798BAFFDC8BABA0","0","0","0","0","https://mail.osgf.gov.ng/","0","","","","0","","","","0","0","","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649627039.4129","","","","","","","","","","","android - chrome","Step_1","34735","21318","21318","2439","19447","21318","21318","21318","21318","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","0","0","0","0","0","220410_QQ_5T","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220410_QQ_5T","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"12778","0","12778","1693","0","0","0","1","1","0","0","0","1","0","0","0","1","0","4B9F4BD30EA32258DB3E623EE3C004C2","0","0","13415","13415","https://www.nimc.gov.ng/","1","","","","0","","","","13414","0","","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","0","0","17","0","0","0","6","1","1","0","0","0","0","2","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","1","0","0","0","0","0","21","0","0","0","0","2","2","0","0","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12689","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649627099.6019","","","","","","","","","","","android - chrome","Step_1","28050","14126","14126","3910","13434","14126","14126","14126","14126","","","","13407","33","13556","13441","13441","13448","13450","","","","","","","13414","13414","13414","13416","","","","","","0","0","13415","0","13665","5233","13415","0","1","1","","","0","0","0","0","0","220410_F4_5V","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","220410_F4_5V","","","","","","","","","13415","13445","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"117803","0","117803","439200","0","2207513","0","294","294","0","119","0","175","0","0","0","1","0","950A9130BA6301F3C538B416A914C207","0","0","27255","28364","https://www.frsc.gov.ng/","30","1","2E8EB92713DE5E5663FC6BC472BF5902-1","https://frsc.gov.ng/","20144","20144","24546","20838","27245","13391","3081","89","47","100","-1","100","-1","-1","52","-1","0","1207261","1805","-1","-1","879475","424931","","19737","1","85","2","3","0","34","20","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","2","27","0","4","0","0","0","0","0","0","0","0","0","24","0","0","0","1","12","7","284","11","4890","5887","893","965","1","0","0","0","1","1","154","0","0","0","3","0","5069","4359","10082","1","1102","632","1421","587","0","0","","59919","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649627151.8144","","","","","","","","","","","android - chrome","Step_1","211104","97578","97578","3305","46085","70061","71325","94700","97578","background-image","DIV","https://frsc.gov.ng/wp-content/uploads/2022/04/udisa.jpg","0","6753","13402","13459","13459","13462","13464","20143","20143","20143","24545","20838","34631","27244","27255","28364","","","","20450","68161","68161","0.0183672064","0.0109395857","28364","0","122553","117799","28364","0","1","1","21142","","0","0","0","0","0","220410_BH_5W","320006","34","991041","685656","137","2401007","167392","19","1214101","879475","43","879307","0","0","0","154948","4","154948","0","0","0","36","19","16","220410_BH_5W","1453","85","16","","","","34","6753","28364","","10","","","86047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"73339","0","73339","79216","0","2015387","0","58","58","0","53","0","5","0","0","0","1","0","B5D8CB377C3A3A7C25F666947200CD2C","0","0","18886","19901","https://www.ncpc.gov.ng/","10","0","B19A2CD02B372F5AEE34A6399B3D32CD","https://www.ncpc.gov.ng/","20195","20195","20195","","18883","6199","2625","13","15","19","-1","100","-1","-1","55","-1","11","1200480","981648","-1","-1","677360","310621","","1387","0","49","0","53","0","39","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","42","0","0","0","1","0","1","0","0","8","0","8","0","118","221","150","307","0","0","0","0","0","0","3","0","0","0","0","0","850","883","1413","","147","1091","53","112","0","0","","66368","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649627392.1215","","","","","","","","","","","android - chrome","Step_1","144274","22919","22919","279","20028","20200","20200","20200","20536","image","IMG","https://www.ncpc.gov.ng/images/NCPC-Logo.png","0","30","6395","6339","6339","6348","6349","20194","20541","20194","20194","","22867","18883","18885","19900","","","","20541","20194","20194","0.0004201359","0.0004201359","19901","0","120899","117703","19901","0","1","1","30017","","0","0","0","0","0","220410_YW_5X","269480","3","269480","297507","16","300327","637079","20","651887","677360","9","677360","0","0","0","133916","5","133916","0","0","0","45","1","28","220410_YW_5X","3","0","","","","","","","19901","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"17088","17088","18062","146316","142657","5335145","5315076","85","85","83","71","14","0","0","0","0","1","0","07CD8DEE28A5806FA27D37CBB95EE9EE","17088","17103","11217","11229","https://www.nddc.gov.ng/","13","0","F974E63121D23A96FC0A598AEB43FD0B","https://www.nddc.gov.ng/","7033.799999997","7034","8941","","11216","3853","2203","41","100","86","-1","100","-1","-1","50","-1","8","1184794","176198","-1","-1","4114042","2066828","Cloudflare","884","0","6","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","15","0","945","694","206","412","0","0","0","0","0","1","46","0","0","0","0","0","873","1742","1403","0","295","49","33","19","0","0","0","10395","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649627566.0231","https://www.nddc.gov.ng/","www.nddc.gov.ng","https://www.nddc.gov.ng","680","17088","7033.799999997","7033.799999997","","","sullivan.ns.cloudflare.com","android - chrome","Step_1","48284","22782","22782","2096","16612","22424","22424","22424","22782","background-image","DIV","https://b8b7e3e5497ca1a79901-d4e89b28631915e04edeadb9f99195f5.ssl.cf2.rackcdn.com/News/1261530686","0","23","3941","4096","4096","4102","4104","7033","8033","7033","8940","","15785","11215","11216","11228","17088","17088","17102","8033","20212","20212","0.432289295","0.429283742","11229","1137","22496","19692","11229","6140","1","1","375476","401592","0","0","0","0","0","220410_YE_5Y","15647","15","57269","489738","27","1382013","233787","17","1228989","2508446","12","2508446","0","0","0","482232","7","482232","0","0","0","1586834","6","1586814","220410_YE_5Y","28","1","10","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","C6806F3AD33E306983427D5947169303","0","0","2899","2899","https://www.nhcn.gov.ng/","0","","","","0","","","","2898","0","","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649627642.7552","","","","","","","","","","","android - chrome","Step_1","22834","3463","3463","3463","3463","3463","3463","3463","3463","","","","2894","27","2992","2916","2916","2918","2919","","","","","","","2898","2898","2898","2899","","","","","","0","0","","0","3463","3463","","0","1","1","","","0","0","0","0","0","220410_6H_5Z","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220410_6H_5Z","","","","","","","","","","2917","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","B037D20E4E77AF3E60CF3A87278670D2","0","0","5137","5137","https://www.nltf.gov.ng/","0","","","","0","","","","5134","0","","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649627695.381","","","","","","","","","","","android - chrome","Step_1","15919","5872","5872","672","5210","5872","5872","5872","5872","","","","5121","29","5254","5159","5160","5162","5163","","","","","","","5133","5136","5137","5137","","","","","","0","0","","65","5284","4634","","124","1","1","","","0","0","0","0","0","220410_24_60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220410_24_60","","","","","","","","","","5160","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","772BBA5ED1B9FEDC3AB6EF91914B7424","0","0","20519","20519","https://www.nec.gov.ng/","0","","","","0","","","","20519","0","","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649627736.8723","","","","","","","","","","","android - chrome","Step_1","38442","21214","21214","2833","20639","21214","21214","21214","21214","","","","20515","45","20621","20538","20538","20539","20540","","","","","","","20518","20519","20519","20519","","","","","","0","0","20519","10","20636","4307","20519","10","1","1","","","0","0","0","0","0","220410_CP_61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220410_CP_61","","","","","","","","","4307","20538","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","65C5F241BA8958839D75AD08D94F624A","0","0","7869","7870","https://www.nnma.gov.ng/","0","","","","0","","","","7869","0","","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649627800.0094","","","","","","","","","","","android - chrome","Step_1","23287","8575","8575","4089","7631","8575","8575","8575","8575","","","","7861","38","8006","7899","7899","7904","7905","","","","","","","7868","7869","7869","7871","","","","","","0","0","7870","0","8155","4089","7870","0","1","1","","","0","0","0","0","0","220410_XK_62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220410_XK_62","","","","","","","","","","7903","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","079BE259123F96D95AF6EE7140B484C6","0","0","7783","7315","https://www.nlrc.gov.ng/","0","","","","0","","","","7783","0","","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649627847.0464","","","","","","","","","","","android - chrome","Step_1","20034","7962","7962","4014","7680","7962","7962","7962","7962","","","","7310","26","7415","7337","7337","7339","7340","","","","","","","7782","7783","7315","7316","","","","","","0","0","7315","73","7783","7681","7315","99","1","1","","","0","0","0","0","0","220410_XC_63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220410_XC_63","","","","","","","","","","7338","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","431DA441BE21D6C353A24CD1B3264516","0","0","0","0","https://www.cocb.gov.ng/","0","","","","0","","","","0","0","","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649627891.8519","","","","","","","","","","","android - chrome","Step_1","11739","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","0","0","0","0","0","220410_00_64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220410_00_64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","174A9987023597CB022F2CE95770E7FD","0","0","20512","20512","https://www.naec.gov.ng/","0","","","","0","","","","20512","0","","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649627928.4022","","","","","","","","","","","android - chrome","Step_1","36331","7188","7188","3247","7026","7188","7188","7188","7188","","","","20507","27","20616","20532","20532","20536","20537","","","","","","","20511","20512","20512","20513","","","","","","0","0","20512","0","20631","3247","20512","0","1","1","","","0","0","0","0","0","220410_AR_65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220410_AR_65","","","","","","","","","3247","20535","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"12254","0","12254","3341","0","0","0","2","2","0","0","0","2","0","0","0","1","0","CD3856FB8AD5300CCC0C118184A8BFB8","0","0","12823","12823","https://www.naca.gov.ng/","1","","","","0","","","","12823","0","","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","1","0","19","0","12","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","6","","0","1","0","0","0","0","0","2","0","0","0","0","0","1","0","0","2","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12207","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649627993.6449","","","","","","","","","","","android - chrome","Step_1","32464","13523","13523","3213","12257","13523","13523","13523","13523","","","","12816","4261","12944","12848","12848","12852","12854","","","","","","","12822","12823","12823","12824","","","","","","0","0","12823","0","13063","3213","12823","0","1","1","","","0","0","0","0","0","220410_GE_66","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","220410_GE_66","","","","","","","29","4261","12823","12850","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","93FE77C8AD2941590A5C7551C06102A4","0","0","8041","8041","https://www.nepad.gov.ng/","0","","","","0","","","","8040","0","","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649628052.367","","","","","","","","","","","android - chrome","Step_1","25242","6914","6914","3044","6833","6914","6914","6914","6914","","","","8036","45","8135","8065","8065","8067","8068","","","","","","","8040","8041","8041","8041","","","","","","0","0","","44","8247","4496","","52","1","1","","","0","0","0","0","0","220410_X7_67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220410_X7_67","","","","","","","","","","8066","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
