"loadTime","docTime","fullyLoaded","bytesOut","bytesOutDoc","bytesIn","bytesInDoc","requests","requestsFull","requestsDoc","responses_200","responses_404","responses_other","result","testStartOffset","cached","optimization_checked","main_frame","loadEventStart","loadEventEnd","domContentLoadedEventStart","domContentLoadedEventEnd","URL","connections","final_base_page_request","final_base_page_request_id","final_url","firstPaint","firstContentfulPaint","firstMeaningfulPaint","firstImagePaint","domInteractive","renderBlockingCSS","renderBlockingJS","TTFB","basePageSSLTime","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","score_progressive_jpeg","gzip_total","gzip_savings","minify_total","minify_savings","image_total","image_savings","base_page_cdn","cpu.UpdateLayerTree","cpu.EventDispatch","cpu.CommitLoad","cpu.EvaluateScript","cpu.v8.compile","cpu.ResourceFetcher::requestResource","cpu.ParseHTML","cpu.ParseAuthorStyleSheet","cpu.UpdateLayoutTree","cpu.Layout","cpu.ResourceChangePriority","cpu.IntersectionObserverController::computeIntersections","cpu.Paint","cpu.largestContentfulPaint::Candidate","cpu.HitTest","cpu.FunctionCall","cpu.MarkDOMContent","cpu.MarkLoad","cpu.MinorGC","cpu.V8.GC_HEAP_PROLOGUE","cpu.V8.GC_HEAP_EXTERNAL_PROLOGUE","cpu.V8.GC_SCAVENGER_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_SCAVENGER","cpu.V8.GC_TIME_TO_SAFEPOINT","cpu.V8.GC_HEAP_PROLOGUE_SAFEPOINT","cpu.V8.GC_SCAVENGER_SCAVENGE","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_IDENTIFY","cpu.V8.GC_SCAVENGER_SCAVENGE_ROOTS","cpu.V8.GC_SCAVENGER_SCAVENGE_PARALLEL","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_PROCESS","cpu.V8.GC_SCAVENGER_SCAVENGE_FINALIZE","cpu.V8.GC_SCAVENGER_SCAVENGE_UPDATE_REFS","cpu.V8.GC_SCAVENGER_FREE_REMEMBERED_SET","cpu.V8.GC_SCAVENGER_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_HEAP_EXTERNAL_WEAK_GLOBAL_HANDLES","cpu.V8.GC_HEAP_EPILOGUE_SAFEPOINT","cpu.V8.GC_HEAP_EPILOGUE_REDUCE_NEW_SPACE","cpu.V8.GC_HEAP_EXTERNAL_EPILOGUE","cpu.V8.GC_HEAP_EPILOGUE","cpu.V8.GC_MC_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.MajorGC","cpu.TimerFire","cpu.XHRReadyStateChange","cpu.v8.compileModule","cpu.XHRLoad","cpu.v8.evaluateModule","cpu.FireAnimationFrame","cpu.V8.GC_MC_INCREMENTAL_START","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_EPILOGUE","cpu.V8.GC_MC_INCREMENTAL","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_TRACING","cpu.V8.GC_MC_INCREMENTAL_FINALIZE","cpu.V8.GC_MC_INCREMENTAL_FINALIZE_BODY","cpu.V8.GC_MARK_COMPACTOR","cpu.V8.GC_MC_PROLOGUE","cpu.V8.GC_MC_MARK","cpu.V8.GC_MC_MARK_FINISH_INCREMENTAL","cpu.V8.GC_MC_MARK_ROOTS","cpu.V8.GC_MC_MARK_MAIN","cpu.V8.GC_MC_MARK_WEAK_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON_MARKING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_HANDLES","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_ROOTS","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_HARMONY","cpu.V8.GC_MC_CLEAR","cpu.V8.GC_MC_CLEAR_STRING_TABLE","cpu.V8.GC_MC_CLEAR_FLUSHABLE_BYTECODE","cpu.V8.GC_MC_CLEAR_FLUSHED_JS_FUNCTIONS","cpu.V8.GC_MC_CLEAR_WEAK_LISTS","cpu.V8.GC_MC_CLEAR_MAPS","cpu.V8.GC_MC_CLEAR_WEAK_REFERENCES","cpu.V8.GC_MC_CLEAR_WEAK_COLLECTIONS","cpu.V8.GC_MC_SWEEP","cpu.V8.GC_MC_EVACUATE","cpu.V8.GC_MC_EVACUATE_PROLOGUE","cpu.V8.GC_MC_EVACUATE_COPY","cpu.V8.GC_MC_EVACUATE_COPY_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_TO_NEW_ROOTS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_SLOTS_MAIN","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_WEAK","cpu.V8.GC_MC_EVACUATE_REBALANCE","cpu.V8.GC_MC_EVACUATE_CLEAN_UP","cpu.V8.GC_MC_EVACUATE_EPILOGUE","cpu.V8.GC_MC_FINISH","cpu.V8.GC_MC_FINISH_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_EPILOGUE","cpu.V8.GC_HEAP_EMBEDDER_TRACING_EPILOGUE","cpu.Idle","tester","start_epoch","osVersion","os_version","browserVersion","browser_version","date","document_URL","document_hostname","document_origin","domElements","domComplete","PerformancePaintTiming.first-paint","PerformancePaintTiming.first-contentful-paint","base_page_ip_ptr","base_page_cname","base_page_dns_server","browser_name","eventName","test_run_time_ms","lastVisualChange","render","visualComplete85","visualComplete90","visualComplete95","visualComplete99","visualComplete","SpeedIndex","chromeUserTiming.navigationStart","chromeUserTiming.redirectStart","chromeUserTiming.redirectEnd","chromeUserTiming.fetchStart","chromeUserTiming.responseEnd","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.commitNavigationEnd","chromeUserTiming.domLoading","chromeUserTiming.firstPaint","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.LayoutShift","chromeUserTiming.firstImagePaint","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.LargestTextPaint","chromeUserTiming.LargestContentfulPaint","chromeUserTiming.LargestImagePaint","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","maxFID","TTIMeasurementEnd","LastInteractive","TotalBlockingTime","testID","run","step","effectiveBps","domTime","aft","titleTime","domLoading","server_rtt","error","edge-processed","LargestContentfulPaintType","LargestContentfulPaintNodeType","effectiveBpsDoc","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","cpu.V8.GC_MC_COMPLETE_SWEEPING","cpu.V8.CheckMemoryPressure","cpu.V8.GC_MC_MARK_EMBEDDER_PROLOGUE","chromeUserTiming.markAsMainFrame","FirstInteractive","FirstCPUIdle","TimeToInteractive","cpu.V8.GC_MC_INCREMENTAL_LAYOUT_CHANGE","cpu.FireIdleCallback","cpu.v8.produceCache","LargestContentfulPaintImageURL","cpu.ScrollLayer","userTime.sentry-tracing-init","userTime","userTime.addthis.render_toolbox","userTime.addthis.render_layers_sharetoolbox","cpu.V8.ExternalMemoryPressure","userTime.Zone","userTime.Zone_ZoneAwarePromise","userTime.Zone_toString","userTime.Zone_util","userTime.Zone_legacy","userTime.Zone_registerElement","userTime.Zone_EventTargetLegacy","userTime.Zone_timers","userTime.Zone_requestAnimationFrame","userTime.Zone_blocking","userTime.Zone_EventTarget","userTime.Zone_on_property","userTime.Zone_customElements","userTime.Zone_XHR","userTime.Zone_geolocation","userTime.Zone_PromiseRejectionEvent","userTimingMeasure.Zone","userTimingMeasure.Zone_ZoneAwarePromise","userTimingMeasure.Zone_toString","userTimingMeasure.Zone_util","userTimingMeasure.Zone_legacy","userTimingMeasure.Zone_registerElement","userTimingMeasure.Zone_EventTargetLegacy","userTimingMeasure.Zone_timers","userTimingMeasure.Zone_requestAnimationFrame","userTimingMeasure.Zone_blocking","userTimingMeasure.Zone_EventTarget","userTimingMeasure.Zone_on_property","userTimingMeasure.Zone_customElements","userTimingMeasure.Zone_XHR","userTimingMeasure.Zone_geolocation","userTimingMeasure.Zone_PromiseRejectionEvent","chromeUserTiming.InteractiveTime","axe_failed","userTimingMeasure.Next.js-before-hydration","userTimingMeasure.Next.js-hydration","userTime.cs-start-tag","userTime.cs-start-boot","userTime.cs-step2-boot","userTime.cs-end-boot","userTimingMeasure.cs-measure-boot","userTime.beforeRender","userTime.afterRender",
"14476","14476","14882","114418","103917","2350074","2295235","59","59","55","58","0","1","0","0","0","1","059BC20450A9C7DACE1F0B16E73E1745","14476","14503","5927","5940","https://www.spaceout.gov.sg","18","0","FC3A4F951BD738292F661C43B6D5B5E0","https://www.spaceout.gov.sg/","6354.3000000045","6354","11902","13404","5926","0","0","2364","1549","71","52","100","-1","100","-1","-1","100","-1","-1","2240333","0","-1","-1","227541","0","","112","55","0","1969","714","239","56","56","245","179","1","3","58","0","5","678","0","0","12","0","0","0","2","0","1","1","0","1","239","0","1","0","0","3","0","0","1","0","1","0","1","29","2","3","0","16","22","3","0","8","0","68","9","0","0","0","0","0","0","0","24","0","0","4","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","14","8","0","2","0","0","0","0","0","0","8","0","0","1","10020","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652339216.3971","","","95.0.4638.74","95.0.4638.74","1652339230.9148","https://www.spaceout.gov.sg/","www.spaceout.gov.sg","https://www.spaceout.gov.sg","576","14476","6354.3000000045","6354.3000000045","","","a20-66.akam.net","android - chrome","Step_1","32857","9702","5551","6356","6356","6356","9702","9702","6513","0","","","24","2426","2483","2483","2489","2492","6354","6354","6354","11901","13198","13403","5926","5927","5940","14476","14476","14503","6354","6354","13404","0.0268053202","0.0268053202","320","17244","14623","1046","220512_N9_R","1","1","187735","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","P","189500","5134","2","14384","733851","18","2622471","5954","4","23500","224814","24","225323","0","0","0","34480","1","34480","0","0","0","1344852","9","2396848","220512_N9_R","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"8819","8819","10379","101244","90161","1426214","1358523","51","51","47","50","0","1","0","0","0","1","26EE3D1E0B1261B48347C6AB73D65EF5","8819","8828","5571","5576","https://www.isomer.gov.sg","21","0","0378626E8B08C40D37FE51517B76F91F","https://www.isomer.gov.sg/","4599.6000000015","4600","4600","4903","5570","3","1","3072","1387","74","98","85","-1","100","-1","-1","100","-1","-1","445818","71145","-1","-1","966905","0","KeyCDN","36","98","0","1031","295","176","62","120","110","134","0","7","20","0","2","473","0","0","0","0","0","0","0","0","0","2","0","1","39","0","0","1","0","0","0","0","0","0","0","0","0","18","2","5","0","27","14","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","","0","0","0","0","4","0","0","0","7692","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652339266.2606","","","95.0.4638.74","95.0.4638.74","1652339280.9339","https://www.isomer.gov.sg/","www.isomer.gov.sg","https://www.isomer.gov.sg","347","8819","4599.6000000015","4599.6000000015","","","lovisa.ns.cloudflare.com","android - chrome","Step_1","26548","6573","4597","6573","6573","6573","6573","6573","5436","0","","","20","3134","3168","3168","3171","3172","4599","4599","4599","4599","5753","4902","5570","5571","5576","8819","8819","8827","4600","6568","6568","0.0043854136","0.0043854136","308","11935","8994","1154","220512_79_S","1","1","195184","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","background-image","SECTION","236388","9115","2","36764","283341","23","1026608","44432","4","264938","1050648","14","1073444","0","0","0","38356","2","38356","0","0","0","322","6","376","220512_79_S","1","","","","","","","","","","https://d33wubrfki0l68.cloudfront.net/4699b291113be2472042bf8e9b3918ee1a1980da/52bff/images/isomer-banner.png","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"16017","16017","18524","200736","169260","3742288","3658863","97","97","82","95","0","2","0","0","0","1","96A8DF35A4D572AFB959389CC6954ED3","16018","16314","7290","7378","https://www.nparks.gov.sg","28","0","AD58C8AD50D4C0C87DB79D468C82D16F","https://www.nparks.gov.sg/","4210.8000000045","4211","4211","4211","7289","3","3","2424","1192","43","84","100","-1","100","-1","-1","74","-1","64","2939786","0","-1","-1","1814019","487225","Amazon CloudFront","401","30","1","2843","1771","251","216","101","662","1014","0","42","165","0","39","2140","0","0","0","0","0","0","0","0","1","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","179","5","3","3","18","18","10","0","4","0","5","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","4","0","","0","0","0","0","0","0","0","0","8534","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652339308.9653","","","95.0.4638.74","95.0.4638.74","1652339323.4198","https://www.nparks.gov.sg/","www.nparks.gov.sg","https://www.nparks.gov.sg","1813","16017","4210.8000000045","4210.8000000045","server-13-35-169-78.fjr50.r.cloudfront.net","","ns3.gdnsec.com","android - chrome","Step_1","49997","11189","3809","6806","6806","9922","10208","11189","5175","0","","","21","2494","2517","2517","2521","2522","4210","4210","4210","4210","11157","4210","7289","7289","7378","16017","16017","16313","4211","7322","7322","0.5183053986","0.493877551","1737","22425","18152","7922","220512_VV_T","1","1","232440","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","269172","87539","4","308933","1617235","41","5398101","77969","6","428779","1811013","26","1855601","0","0","0","132586","8","143052","0","0","0","15548","11","62065","220512_VV_T","0","","","","","","","","","","https://www.nparks.gov.sg/-/media/nparks-real-content/homepage/carousel/2020/homepage_cityinnature4.ashx?h=432&la=en&w=1280&hash=B69D76D524147BF699F13AD2E89EE4F60D99AE5C","","","17782","17782","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"10102","10102","25786","638981","201037","10573417","4244213","295","295","102","293","0","2","0","0","0","1","155D3A16D90B93D2029A6159B31A65B3","10102","10448","7328","7340","https://www.lta.gov.sg","30","1","E38CAD7EF83751563AE7617ADD678952-1","https://www.lta.gov.sg/content/ltagov/en.html","5777.5","5777","5963","5777","7325","11","13","3773","","81","96","88","-1","100","-1","-1","94","-1","48","2870152","352216","-1","-1","4822509","306220","Akamai","176","207","1","2661","2860","855","406","166","361","390","0","52","126","0","16","2355","0","0","5","0","0","0","4","0","0","4","1","1","79","0","0","0","1","0","0","0","0","0","1","0","1","127","14","3","1","16","51","27","1","2","0","89","19","0","0","0","0","0","0","0","42","0","0","25","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","3","0","10","0","0","0","0","0","0","0","0","0","3","14621","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652339376.0096","","","95.0.4638.74","95.0.4638.74","1652339390.7421","https://www.lta.gov.sg/content/ltagov/en.html","www.lta.gov.sg","https://www.lta.gov.sg","719","10102","5777.5","5777.5","a104-85-80-198.deploy.static.akamaitechnologies.com","","a1-156.akam.net","android - chrome","Step_1","57706","27321","5376","10742","10742","10742","10742","27321","9705","0","25","2826","2826","3808","3875","3875","3878","3880","5777","5777","5777","5962","10484","5777","7325","7328","7340","10102","10102","10447","10745","10745","10745","0.5166344144","0.3670748299","1408","29783","27267","7710","220512_1S_V","1","1","480326","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","670597","137075","3","451257","2289994","93","9210958","275205","25","519515","4831520","116","4831476","0","0","0","203324","7","203324","2830466","39","2830466","859","11","1283","220512_1S_V","1","","0","","","","","","","0","https://www.lta.gov.sg/content/dam/ltagov/Home/Image/Webcard_TEL2_updated.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"10939","10939","12019","193490","183943","11335001","11333704","96","96","92","75","0","21","0","0","0","1","7FCAC74B20F36FD6533F0AED735B8452","10938","10995","8207","8223","https://www.mha.gov.sg","16","0","90929491FB4AA5E39A2B0D1154925374","https://www.mha.gov.sg/","4093.200000003","4093","4093","4213","8206","8","1","2587","2160","40","99","100","-1","100","-1","-1","69","-1","100","3205624","0","-1","-1","1716298","536772","Amazon CloudFront","112","54","1","2620","1003","206","52","82","171","235","0","65","30","0","2","703","0","0","4","0","0","0","0","0","2","4","0","0","79","0","0","0","0","0","3","0","1","0","0","0","0","12","4","4","2","13","46","21","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","5","0","3","0","1","0","0","0","0","9","0","0","0","6460","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652339450.9711","","","95.0.4638.74","95.0.4638.74","1652339465.8818","https://www.mha.gov.sg/","www.mha.gov.sg","https://www.mha.gov.sg","613","10937","4093.200000003","4093.200000003","server-13-35-169-34.fjr50.r.cloudfront.net","","ns-977.awsdns-58.net","android - chrome","Step_1","38716","15626","4114","15524","15524","15524","15524","15524","12167","0","","","28","2635","2690","2690","2708","2709","4093","4093","4093","4093","5766","4213","8206","8207","8223","10938","10939","10995","4093","4093","4808","0.002539359","0.002539359","2308","15436","11094","3325","220512_C1_W","1","1","1201760","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","DIV","1357004","12739","21","59393","966099","28","3355141","57037","9","287248","1675704","25","1694509","0","0","0","419433","4","678256","8203600","1","4325376","389","8","428","220512_C1_W","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"7139","7139","7531","113950","103071","890354","889024","53","53","49","52","0","1","0","0","0","1","32AB743BCAE512A430E016436A5566AA","7139","7157","4544","4559","https://sso.agc.gov.sg","16","0","39C519987743F84F216E65F3F3BEB0E0","https://sso.agc.gov.sg/","3668","3668","3668","3827","4544","2","0","2412","1781","29","42","81","-1","100","-1","-1","100","-1","-1","871801","167995","-1","-1","11079","0","","37","33","1","826","368","204","138","106","202","117","0","1","44","0","2","885","0","0","0","0","0","0","0","0","0","0","0","0","37","0","0","0","0","0","0","0","0","0","0","0","","8","1","4","0","13","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4493","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652339506.166","","","95.0.4638.74","95.0.4638.74","1652339520.9783","https://sso.agc.gov.sg/","sso.agc.gov.sg","https://sso.agc.gov.sg","641","7139","3668","3668","","","a20-66.akam.net","android - chrome","Step_1","24812","9784","3643","9784","9784","9784","9784","9784","4973","0","","","22","2492","2522","2522","2528","2529","3668","3668","3668","3668","4713","3826","4544","4544","4559","7139","7139","7158","3668","3668","3827","0.003841965","0.003841965","481","10521","7238","1488","220512_JC_X","1","1","173931","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","H1","188073","10962","2","60940","424200","25","1339879","64212","3","266513","31331","14","31314","0","0","0","358972","2","358972","0","0","0","359","6","396","220512_JC_X","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"16759","16759","17925","201516","186509","4264928","4245351","101","101","94","99","0","2","0","0","0","1","52FE9540D3DDB77B9A7B49B77F300AB9","16759","16970","7004","7253","https://www.police.gov.sg","28","0","6B71661BB33B7E2454AD684DAA5FC8A6","https://www.police.gov.sg/","5841.299999997","5841","5841","5841","7003","2","2","3487","310","35","84","100","-1","100","-1","-1","80","-1","15","4182751","0","-1","-1","2179119","454557","Amazon CloudFront","360","51","1","2192","1318","220","128","99","620","1187","0","81","108","0","80","1822","0","0","2","0","0","0","2","0","0","1","0","0","67","0","0","0","1","0","0","0","1","0","0","0","4","114","15","5","4","14","20","9","0","0","0","0","2","0","0","0","0","0","0","0","33","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","5","0","0","0","0","0","0","0","0","0","1","9338","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652339548.274","","","95.0.4638.74","95.0.4638.74","1652339562.7698","https://www.police.gov.sg/","www.police.gov.sg","https://www.police.gov.sg","1436","16752","5841.299999997","5841.299999997","server-13-35-169-91.fjr50.r.cloudfront.net","","ns-698.awsdns-23.net","android - chrome","Step_1","46303","10981","5335","10981","10981","10981","10981","10981","9837","0","","","19","3536","3552","3552","3554","3555","5841","5841","5841","5841","16639","5841","7003","7004","7252","16752","16759","16970","5841","5841","6595","0.0966130997","0.0732608099","1513","21881","18752","6097","220512_N4_Y","1","1","295396","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","H1","319872","42747","4","184920","1360318","33","4626696","56350","5","293517","2175229","31","2323374","0","0","0","616746","10","1152268","0","0","0","12738","17","52520","220512_N4_Y","0","","0","","","","","","","","","","","11794","10288","11794","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"22116","22116","23106","126847","122092","5107605","5089504","65","65","62","63","1","1","0","0","0","1","A1AA5634725DE64EAD521FCDF5F48BAE","22116","22180","17151","17163","https://www.cgs.gov.sg","15","0","4D5B1A1AE4E8EA20E48A3F2875217955","https://www.cgs.gov.sg/","15551.399999999","15920","16075","16075","17151","2","2","14540","4247","37","98","100","-1","100","-1","-1","100","-1","-1","5073773","0","-1","-1","4204614","3243","Amazon CloudFront","87","29","0","1553","665","189","65","98","194","266","0","4","52","0","5","564","0","0","0","0","0","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","10","0","0","0","4","34","7","2","0","30","8","19","0","0","0","36","1","0","0","3","0","2","0","0","45","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","19075","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652339611.6844","","","95.0.4638.74","95.0.4638.74","1652339626.2077","https://www.cgs.gov.sg/","www.cgs.gov.sg","https://www.cgs.gov.sg","502","22107","15551.399999999","15920.099999994","server-13-35-169-67.fjr50.r.cloudfront.net","","ns3.gdnsec.com","android - chrome","Step_1","41696","26383","5391","16080","26001","26114","26213","26383","16974","0","","","18","14588","14644","14644","14650","14651","15551","15920","15551","16074","16914","16074","17151","17152","17163","22107","22116","22180","15920","17551","19284","0.2167041148","0.2167041148","0","26414","25978","0","220512_KQ_Z","1","1","596264","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","671793","16177","3","57484","701714","30","2218267","52167","7","286851","4217217","14","4247665","0","0","0","119981","5","135600","0","0","0","349","6","384","220512_KQ_Z","14","","0","","17163","17163","17163","","","","https://www.cgs.gov.sg/images/default-source/ptc/cgs-web-banner.png","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"12611","12611","14701","219175","168838","8186229","2450445","98","98","83","91","0","7","0","0","0","1","E72A76853AE88AE288486B176DB76705","12611","12817","6191","6209","https://www.haze.gov.sg","14","0","5E5AFD7152D062E945556B59323B3402","https://www.haze.gov.sg/","3509.799999997","3510","3809","3991","6190","4","3","2143","1250","10","99","100","-1","100","-1","-1","100","-1","0","5331119","0","-1","-1","4274595","12910","Amazon CloudFront","120","38","0","1551","1044","963","482","26","263","410","0","35","65","0","9","899","0","0","1","0","0","0","0","0","2","1","0","0","111","0","0","0","0","0","1","0","0","0","1","0","0","1976","6","4","41","17","20","24","0","0","0","8","2","0","0","0","1","0","53","0","0","0","4","9","0","0","0","0","0","0","2","0","0","0","3","4","0","0","0","0","1","8","0","5","1","1","0","0","0","0","9","0","0","2","6464","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652339669.4667","","","95.0.4638.74","95.0.4638.74","1652339684.2731","https://www.haze.gov.sg/","www.haze.gov.sg","https://www.haze.gov.sg","1668","12611","3509.799999997","3509.799999997","server-13-35-169-60.fjr50.r.cloudfront.net","","ns3.gdnsec.com","android - chrome","Step_1","49032","9747","3530","3827","4109","9747","9747","9747","4200","0","","","23","2229","2266","2266","2274","2279","3509","3509","3509","3809","9768","3991","6190","6190","6209","12610","12611","12817","3510","9860","9860","0.200886651","0.1996513798","3370","19362","15005","5538","220512_ZE_10","1","1","651873","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","234089","16814","4","81849","956899","33","3112803","25214","5","119336","7134480","36","7328606","0","0","0","46236","3","66220","0","0","0","6265","16","84048","220512_ZE_10","2","","0","","","","","","","10","https://www.haze.gov.sg/assets/images/map/map.png","0","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"6680","6680","7104","224884","216526","2268226","2267290","86","86","83","74","1","11","0","0","0","1","BD607E1FCCD044523C78EB8DBAD769C3","6679","6776","4215","4242","https://www.parliament.gov.sg","13","0","44C80D724E4C787EB7DB9FA8207720B3","https://www.parliament.gov.sg/","3863.5","3864","4079","3864","4214","17","1","1412","672","49","99","100","-1","100","-1","-1","66","-1","19","2250126","0","-1","-1","1665371","576451","Amazon CloudFront","53","44","0","1178","475","228","73","167","207","214","0","9","31","0","2","646","0","0","0","0","0","0","0","0","0","0","0","1","44","0","0","0","0","0","0","0","0","0","0","0","","15","2","4","0","13","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3690","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652339735.8322","","","95.0.4638.74","95.0.4638.74","1652339750.4615","https://www.parliament.gov.sg/","www.parliament.gov.sg","https://www.parliament.gov.sg","565","6679","3863.5","3863.5","server-13-35-169-93.fjr50.r.cloudfront.net","","ns9.gdnsec.com","android - chrome","Step_1","25664","9479","3863","4755","4755","5220","5220","5220","4773","0","","","23","1476","1528","1528","1533","1537","3863","3863","3863","4078","4636","3863","4214","4215","4242","6680","6680","6776","4761","4761","4761","0.220918344","0.220918344","303","10455","6776","626","220512_Z8_11","1","1","398493","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","430389","13352","13","52607","403827","23","1474083","135424","18","823531","1653108","21","1696059","0","0","0","61209","4","76848","0","0","0","372","6","412","220512_Z8_11","","","","","","","","","","","https://www.parliament.gov.sg/images/default-source/Banner-Images/main_banner_optimized.jpg?sfvrsn=f44b4508_0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
