"loadTime","docTime","fullyLoaded","bytesOut","bytesOutDoc","bytesIn","bytesInDoc","requests","requestsFull","requestsDoc","responses_200","responses_404","responses_other","result","testStartOffset","cached","optimization_checked","main_frame","loadEventStart","loadEventEnd","domContentLoadedEventStart","domContentLoadedEventEnd","URL","connections","final_base_page_request","final_base_page_request_id","final_url","firstPaint","firstContentfulPaint","firstImagePaint","firstMeaningfulPaint","domInteractive","renderBlockingCSS","renderBlockingJS","TTFB","basePageSSLTime","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","score_progressive_jpeg","gzip_total","gzip_savings","minify_total","minify_savings","image_total","image_savings","base_page_cdn","cpu.UpdateLayerTree","cpu.EventDispatch","cpu.CommitLoad","cpu.EvaluateScript","cpu.v8.compile","cpu.ResourceFetcher::requestResource","cpu.ParseHTML","cpu.ParseAuthorStyleSheet","cpu.V8.GC_TIME_TO_SAFEPOINT","cpu.V8.GC_MC_INCREMENTAL_START","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_EPILOGUE","cpu.V8.GC_MC_INCREMENTAL","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_TRACING","cpu.MajorGC","cpu.V8.GC_MC_INCREMENTAL_FINALIZE","cpu.V8.GC_MC_INCREMENTAL_FINALIZE_BODY","cpu.V8.GC_HEAP_PROLOGUE","cpu.V8.GC_HEAP_EXTERNAL_PROLOGUE","cpu.V8.GC_MARK_COMPACTOR","cpu.V8.GC_HEAP_PROLOGUE_SAFEPOINT","cpu.V8.GC_MC_PROLOGUE","cpu.V8.GC_MC_MARK","cpu.V8.GC_MC_MARK_FINISH_INCREMENTAL","cpu.V8.GC_MC_MARK_ROOTS","cpu.V8.GC_MC_MARK_MAIN","cpu.V8.GC_MC_MARK_WEAK_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON_MARKING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_HANDLES","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_ROOTS","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_HARMONY","cpu.V8.GC_MC_CLEAR","cpu.V8.GC_MC_CLEAR_STRING_TABLE","cpu.V8.GC_MC_CLEAR_FLUSHABLE_BYTECODE","cpu.V8.GC_MC_CLEAR_FLUSHED_JS_FUNCTIONS","cpu.V8.GC_MC_CLEAR_WEAK_LISTS","cpu.V8.GC_MC_CLEAR_MAPS","cpu.V8.GC_MC_CLEAR_WEAK_REFERENCES","cpu.V8.GC_MC_CLEAR_WEAK_COLLECTIONS","cpu.V8.GC_MC_SWEEP","cpu.V8.GC_MC_EVACUATE","cpu.V8.GC_MC_EVACUATE_PROLOGUE","cpu.V8.GC_MC_EVACUATE_COPY","cpu.V8.GC_MC_EVACUATE_COPY_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_TO_NEW_ROOTS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_SLOTS_MAIN","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_WEAK","cpu.V8.GC_MC_EVACUATE_REBALANCE","cpu.V8.GC_MC_EVACUATE_CLEAN_UP","cpu.V8.GC_MC_EVACUATE_EPILOGUE","cpu.V8.GC_MC_FINISH","cpu.V8.GC_MC_FINISH_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_EPILOGUE","cpu.V8.GC_HEAP_EXTERNAL_WEAK_GLOBAL_HANDLES","cpu.V8.GC_HEAP_EMBEDDER_TRACING_EPILOGUE","cpu.V8.GC_HEAP_EPILOGUE_SAFEPOINT","cpu.V8.GC_HEAP_EPILOGUE_REDUCE_NEW_SPACE","cpu.V8.GC_HEAP_EXTERNAL_EPILOGUE","cpu.V8.GC_HEAP_EPILOGUE","cpu.UpdateLayoutTree","cpu.Layout","cpu.ResourceChangePriority","cpu.IntersectionObserverController::computeIntersections","cpu.Paint","cpu.largestContentfulPaint::Candidate","cpu.HitTest","cpu.FunctionCall","cpu.MinorGC","cpu.V8.GC_SCAVENGER_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_SCAVENGER","cpu.V8.GC_SCAVENGER_SCAVENGE","cpu.V8.GC_MC_COMPLETE_SWEEPING","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_IDENTIFY","cpu.V8.GC_SCAVENGER_SCAVENGE_ROOTS","cpu.V8.GC_SCAVENGER_SCAVENGE_PARALLEL","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_PROCESS","cpu.V8.GC_SCAVENGER_SCAVENGE_FINALIZE","cpu.V8.GC_SCAVENGER_SCAVENGE_UPDATE_REFS","cpu.V8.GC_SCAVENGER_FREE_REMEMBERED_SET","cpu.V8.GC_SCAVENGER_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.XHRReadyStateChange","cpu.XHRLoad","cpu.v8.produceCache","cpu.TimerFire","cpu.MarkDOMContent","cpu.MarkLoad","cpu.Idle","tester","start_epoch","osVersion","os_version","browserVersion","browser_version","date","document_URL","document_hostname","document_origin","domElements","domComplete","PerformancePaintTiming.first-paint","PerformancePaintTiming.first-contentful-paint","base_page_ip_ptr","base_page_cname","base_page_dns_server","browser_name","eventName","test_run_time_ms","lastVisualChange","render","visualComplete85","visualComplete90","visualComplete95","visualComplete99","visualComplete","SpeedIndex","chromeUserTiming.navigationStart","chromeUserTiming.fetchStart","chromeUserTiming.responseEnd","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.commitNavigationEnd","chromeUserTiming.domLoading","chromeUserTiming.firstPaint","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstImagePaint","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.LayoutShift","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.LargestTextPaint","chromeUserTiming.LargestContentfulPaint","chromeUserTiming.LargestImagePaint","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","maxFID","TTIMeasurementEnd","LastInteractive","TotalBlockingTime","testID","run","step","effectiveBps","domTime","aft","titleTime","domLoading","server_rtt","error","edge-processed","LargestContentfulPaintType","LargestContentfulPaintNodeType","LargestContentfulPaintImageURL","effectiveBpsDoc","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","chromeUserTiming.markAsMainFrame","FirstInteractive","TimeToInteractive","FirstCPUIdle","chromeUserTiming.redirectStart","chromeUserTiming.redirectEnd","cpu.FireAnimationFrame","cpu.V8.GC_MC_MARK_EMBEDDER_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_LAYOUT_CHANGE","userTime.addthis.render_toolbox","userTime","userTime.snaptr","cpu.FireIdleCallback","userTime.addthis.render_layers_thankyou","cpu.V8.CheckMemoryPressure","cpu.v8.compileModule","cpu.v8.evaluateModule","userTime.Zone","userTime.Zone_ZoneAwarePromise","userTime.Zone_toString","userTime.Zone_util","userTime.Zone_legacy","userTime.Zone_queueMicrotask","userTime.Zone_timers","userTime.Zone_requestAnimationFrame","userTime.Zone_blocking","userTime.Zone_EventTarget","userTime.Zone_MutationObserver","userTime.Zone_IntersectionObserver","userTime.Zone_FileReader","userTime.Zone_on_property","userTime.Zone_customElements","userTime.Zone_XHR","userTime.Zone_geolocation","userTime.Zone_PromiseRejectionEvent","userTimingMeasure.Zone","userTimingMeasure.Zone_ZoneAwarePromise","userTimingMeasure.Zone_toString","userTimingMeasure.Zone_util","userTimingMeasure.Zone_legacy","userTimingMeasure.Zone_queueMicrotask","userTimingMeasure.Zone_timers","userTimingMeasure.Zone_requestAnimationFrame","userTimingMeasure.Zone_blocking","userTimingMeasure.Zone_EventTarget","userTimingMeasure.Zone_MutationObserver","userTimingMeasure.Zone_IntersectionObserver","userTimingMeasure.Zone_FileReader","userTimingMeasure.Zone_on_property","userTimingMeasure.Zone_customElements","userTimingMeasure.Zone_XHR","userTimingMeasure.Zone_geolocation","userTimingMeasure.Zone_PromiseRejectionEvent","userTime.Zone_canvas","userTimingMeasure.Zone_canvas","cpu.V8.ExternalMemoryPressure","axe_failed","chromeUserTiming.InteractiveTime","cpu.ScrollLayer","userTime.addthis.render_layers_imagesharingtool","userTime.addthis.render_layers_sharetoolbox","userTime.ltng_pageView","userTime.EPT","userTimingMeasure.PageView EPT",
"10815","10815","12804","363633","330016","1082495","1046755","85","85","77","80","0","4","0","0","0","1","5670BA0694A2E04EFCDFD9BC58BF87C2","10815","10871","10384","10560","https://www.census.gov/blogs","13","1","B9443E4518605B1308095E912B5DFC5E-1","https://www.census.gov/about/contact-us/social_media.html","10349.900000002","10350","10350","10350","9948","16","10","2696","","8","100","100","-1","100","-1","-1","100","-1","100","1052290","8712","-1","-1","15723","0","Akamai","61","83","1","1883","1328","272","197","965","0","2","0","0","0","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","554","219","0","5","19","0","1","1331","0","0","0","0","0","1","1","66","0","0","0","1","0","0","69","46","9","10","0","0","5653","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652128277.0413","","","95.0.4638.74","95.0.4638.74","1652128299.2726","https://www.census.gov/about/contact-us/social_media.html","www.census.gov","https://www.census.gov","895","10815","10349.900000002","10349.900000002","a104-77-246-208.deploy.static.akamaitechnologies.com","","ns3e.census.gov","android - chrome","Step_1","44276","10369","1210","10369","10369","10369","10369","10369","10253","0","2037","2740","2764","2764","2770","2772","10349","10349","10349","10349","10349","12863","9948","10383","10560","10815","10815","10871","10350","10350","10350","0.0031793337","0.0028261887","574","16229","12596","4927","220509_33_DB","1","1","107092","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","H1","","128926","46891","6","326080","765187","39","2850328","222253","18","3048884","31675","12","31677","0","0","0","15348","2","15348","0","0","0","1141","8","1651","220509_33_DB","","","","","23","2037","3","","0","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"5853","5853","10796","129350","113898","1525944","1487876","63","63","55","61","0","2","0","0","0","1","9D7C2B7C1AA34CF226F3C64CE559E029","5852","5905","2782","2998","https://www.uscis.gov/citizenship","14","0","39D0E37DA259CAD6F144735BBB3FACF3","https://www.uscis.gov/citizenship","1822.8000000007","1823","1976","1823","2682","4","0","951","456","48","100","100","-1","100","-1","-1","100","-1","100","686588","0","-1","-1","150792","0","Akamai","75","21","0","896","708","244","61","58","0","","","","","","","","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","1","0","1","165","189","0","10","41","0","3","649","0","0","0","0","","0","0","36","0","0","1","0","0","","7","0","5","11","0","0","7613","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652128346.6842","","","95.0.4638.74","95.0.4638.74","1652128366.0812","https://www.uscis.gov/citizenship","www.uscis.gov","https://www.uscis.gov","713","5852","1822.8000000007","1822.8000000007","a23-76-73-240.deploy.static.akamaitechnologies.com","","a1-91.akam.net","android - chrome","Step_1","30976","6179","1815","4610","4610","6179","6179","6179","2691","0","27","993","1011","1011","1025","1032","1822","1822","1975","1822","1822","4744","2682","2783","2998","5852","5853","5906","1823","1823","1976","0.0369496766","0.0369496766","455","13845","10032","1411","220509_JY_DC","1","1","154996","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","H1","","303524","25039","3","94865","590991","20","1818415","34759","8","199392","185232","20","255487","0","0","0","687440","5","687440","0","0","0","1077","6","4609","220509_JY_DC","","","","","","","0","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"5311","0","5311","5289","0","20379","0","6","6","0","0","0","6","0","0","0","1","6B820A0099D0BCFA17C56CFA217ECDB3","0","0","0","0","http://www.fws.gov/humancapital/","2","","","","0","","","","0","0","0","0","","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","0","0","0","2","3","59","0","","0","17","0","1","0","70","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","","0","0","1","","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","5146","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652128399.127","","","95.0.4638.74","95.0.4638.74","1652128419.6769","","","","","","","","","","","android - chrome","Step_1","33015","5194","1403","5194","5194","5194","5194","5194","5118","0","3716","","5104","5104","5109","5113","","","","","","","","","","","","","","","","0","0","19","5325","4635","19","220509_0G_DD","1","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","","20379","2","162938","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","220509_0G_DD","","","","","32","3716","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"5527","5527","6022","65774","63889","334129","321532","36","36","35","35","1","0","0","0","0","1","E6AE6D08F4DE8004E2008E6C5075620C","5526","5526","3958","3958","https://www.nh.gov/labor/","8","0","6C174AE82DC7C335D005D2222CFB422F","https://www.nh.gov/labor/","3465.6999999993","3466","3499","3466","3957","2","3","1889","935","12","21","71","-1","100","-1","-1","94","-1","0","192432","57251","-1","-1","128741","8217","","196","13","0","229","165","143","61","35","0","24","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","3","","0","1","3","","0","0","0","0","7","0","0","0","4","0","0","0","0","167","233","4","64","97","0","2","151","0","0","0","0","3","0","0","7","0","1","0","0","0","","","","","","0","0","4404","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652128455.9217","","","95.0.4638.74","95.0.4638.74","1652128477.9957","https://www.nh.gov/labor/","www.nh.gov","https://www.nh.gov","485","5526","3465.6999999993","3465.6999999993","nh.gov","","b.gov-servers.net","android - chrome","Step_1","32702","4807","690","4035","4035","4035","4807","4807","3815","0","30","1951","1974","1974","1978","1980","3465","3465","3499","3465","3465","4357","3958","3958","3958","5526","5527","5527","3793","3499","3499","0.5868076211","0.5868076211","244","9427","5068","563","220509_TS_DE","1","1","80844","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","https://www.nh.gov/labor/graphics/covid-alert.png","88381","8435","1","41501","117692","6","331164","66628","6","81733","128741","21","128741","0","0","0","0","0","0","0","0","0","36","1","16","220509_TS_DE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"11416","11416","15348","66741","52188","1126650","1003350","31","31","24","31","0","0","0","0","0","1","E74C45837B3B282092089322868FEDD1","11416","12260","5388","6129","https://www.nsf.gov/publications/","13","0","950634B8393785499D3F193A5E3ADFBA","https://www.nsf.gov/publications/","4248.5","4248","4917","4917","5387","2","0","2669","943","10","48","42","-1","100","-1","-1","100","-1","-1","790592","463016","-1","-1","260244","0","","144","5","1","1476","415","199","140","91","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1","1","","0","0","0","0","3","0","0","0","3","0","2","0","1","541","462","0","1","44","0","21","1506","1","1","0","0","1","0","1","43","0","0","0","0","0","0","4","0","","12","0","0","10214","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652128513.0387","","","95.0.4638.74","95.0.4638.74","1652128534.0133","https://www.nsf.gov/publications/","www.nsf.gov","https://www.nsf.gov","1337","11415","4248.5","4248.5","www.nsf.gov","","a.gov-servers.net","android - chrome","Step_1","52325","6357","2556","6357","6357","6357","6357","6357","5110","0","32","2773","2812","2812","2814","2815","4248","4248","4917","4248","4917","6216","5387","5388","6129","11415","11416","12259","4248","4248","4958","0.2706922248","0.2643657735","795","19366","15245","3989","220509_BE_DF","1","1","88859","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","P","","114707","171015","3","292975","373809","12","737709","242093","3","242093","260244","9","260244","0","0","0","77160","1","77160","0","0","0","2329","3","10550","220509_BE_DF","","","","","","","0","","","13478","13478","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"7543","7543","7862","85841","83737","1589656","1588506","45","45","44","45","0","0","0","0","0","1","973AA3999B19A3C1936450822A6B66F2","7543","7546","5617","5814","https://climatekids.nasa.gov/permafrost/","13","0","E9DE231C4F46EC5B8CEAD324F9143938","https://climatekids.nasa.gov/permafrost/","4422.6000000015","4423","4423","4423","5616","2","1","2545","1107","9","33","100","-1","100","-1","-1","100","-1","-1","235069","0","-1","-1","1331138","0","","106","3","0","669","271","132","80","87","0","25","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","5","0","1","0","","0","0","0","0","3","0","0","0","1","0","0","0","0","89","180","1","12","108","0","2","322","0","0","0","0","0","0","1","26","0","0","0","0","0","","6","0","","1","0","0","5725","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652128589.5258","","","95.0.4638.74","95.0.4638.74","1652128609.0867","https://climatekids.nasa.gov/permafrost/","climatekids.nasa.gov","https://climatekids.nasa.gov","269","7543","4422.6000000015","4422.6000000015","climatekids.nasa.gov","","a1-32.akam.net","android - chrome","Step_1","27732","6035","2285","6009","6009","6009","6035","6035","5022","0","24","2606","2636","2636","2641","2643","4422","4422","4422","4422","4422","5947","5616","5617","5814","7543","7543","7546","4423","6016","6016","0.066762113","0.066762113","331","7575","6099","1103","220509_QJ_DG","1","1","298976","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","https://climatekids.nasa.gov/resources/site/header_image.png","317828","7029","1","22935","203130","13","654971","22468","3","197136","1329417","21","1329417","0","0","0","24384","1","24384","0","0","0","2078","5","11577","220509_QJ_DG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"17592","17592","20458","117265","94539","7554168","7420990","59","59","48","57","0","2","0","0","0","1","80DA7D4DDBDDA39039ACB7537691A234","17592","17905","10899","10904","https://www.nasa.gov/solarscience","16","1","B291B86168F47D41FBF670CC7A2CF4BB-1","https://www.nasa.gov/solarscience/","11019.5","14094","14571","14094","10893","4","3","1482","","25","98","33","-1","100","-1","-1","100","-1","19","7468446","5046078","-1","-1","34271","0","Amazon CloudFront","46","17","1","2683","3428","268","134","130","0","1","0","0","0","25","1","2","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","14","0","0","1","0","0","0","0","0","0","0","0","0","4","0","0","0","1","125","188","0","1","29","0","2","3099","0","0","0","0","1","0","0","52","0","0","0","0","0","0","15","15","","52","0","0","10106","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652128639.3313","","","95.0.4638.74","95.0.4638.74","1652128661.881","https://www.nasa.gov/solarscience","www.nasa.gov","https://www.nasa.gov","353","17592","11019.5","14093.699999999","server-13-35-169-25.fjr50.r.cloudfront.net","","a8-66.akam.net","android - chrome","Step_1","42807","16433","582","15674","15674","15674","15674","15674","13016","0","546","1532","1590","1590","1598","1601","11019","14093","14571","11019","14093","16378","10893","10899","10904","17592","17592","17905","14094","15655","15655","0.0707788144","0.0685792478","3696","23295","18881","9267","220509_E2_DH","1","1","398090","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","https://www.nasa.gov/sites/default/files/styles/side_image/public/thumbnails/image/argo_sun_full.jpg?itok=iALZJlU9","460644","39707","4","163986","6842295","19","7627035","527137","11","529326","49319","8","49319","0","0","0","47376","3","47376","0","0","0","33248","13","33775","220509_E2_DH","","","","","39","546","1","","","18452","18452","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"4556","4556","5979","32245","13982","154400","89080","17","17","9","17","0","0","0","0","0","1","1A9853ADEC0029A87925B6F0BB41A240","4556","4559","4018","4018","https://www.ssa.gov/forms/","7","0","6C6DCF93A6B836F9FCCCD6CDD3A95305","https://www.ssa.gov/forms/","3792.700000003","3793","4356","3793","4016","1","1","2211","1013","0","53","100","-1","100","-1","-1","100","-1","-1","154729","0","-1","-1","35","0","","149","3","0","909","183","67","74","20","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","0","1","1","","0","0","0","0","2","0","0","0","1","0","4","0","0","204","361","0","3","38","0","8","210","0","0","0","0","0","0","1","21","0","0","0","0","0","","1","0","","3","0","0","3704","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652128708.018","","","95.0.4638.74","95.0.4638.74","1652128730.2764","https://www.ssa.gov/forms/","www.ssa.gov","https://www.ssa.gov","840","4553","3792.700000003","3792.700000003","","","a.gov-servers.net","android - chrome","Step_1","40828","4853","1222","3815","3815","4781","4853","4853","3836","0","44","2286","2344","2344","2358","2360","3792","3792","4356","3792","3792","","4016","4018","4018","4552","4556","4558","3793","3793","4356","0","0","470","5987","5726","1422","220509_10_DJ","1","1","40976","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","P","","37987","10784","1","63844","128973","8","368476","9186","1","40668","3815","3","8709","0","0","0","0","0","0","0","0","0","38","3","18","220509_10_DJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"7422","7422","9170","100816","90056","1278587","1263900","53","53","47","52","0","1","0","0","0","1","43FE314BBB8260732354003DE61AD9B3","7422","7427","5960","6073","https://www.govinfo.gov/developers","4","0","D09FE4564E3FA0532718E4E7A3C0D7D0","https://www.govinfo.gov/developers","3737.3000000007","3737","4413","5963","5958","1","8","1817","586","12","100","100","-1","100","-1","-1","96","-1","0","1266576","0","-1","-1","84440","3488","Cloudflare","74","4","0","329","1414","270","80","98","0","3","0","0","0","9","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","2","1","1","0","0","0","0","0","0","0","3","0","2","0","0","194","233","0","2","53","0","5","268","0","0","0","0","1","0","0","17","0","0","0","0","0","","1","2","","0","0","0","6095","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652128774.2612","","","95.0.4638.74","95.0.4638.74","1652128793.8116","https://www.govinfo.gov/developers","www.govinfo.gov","https://www.govinfo.gov","584","7422","3737.3000000007","3737.3000000007","","","ns1.govinfo.gov","android - chrome","Step_1","36081","6373","2264","6006","6006","6006","6217","6322","5712","0","28","1923","1990","1990","1994","1996","3737","3737","4412","3737","5963","4335","5958","5960","6073","7422","7422","7427","5963","5963","4413","0.0001547687","0.0001547687","815","8604","7948","1953","220509_Z8_DK","1","1","173886","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","P","","225495","71567","7","119637","1063251","16","3333708","45112","19","229982","84330","8","101086","0","0","0","14148","1","14148","0","0","0","36","1","16","220509_Z8_DK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"7271","7271","8338","70572","61107","2535599","2507139","33","33","30","30","1","2","0","0","0","1","CAFC216C2FD5D24C47DCF1EA6F203BF8","7271","7279","4619","4621","https://www.copyright.gov/mandatory/","14","0","573FEB07CDEC4563723BE61B9982408B","https://www.copyright.gov/mandatory/","4606.799999997","4607","4607","4607","4618","4","5","1778","541","54","88","100","-1","100","-1","-1","31","-1","0","390691","0","-1","-1","2064407","1430677","Cloudflare","18","50","1","445","361","98","56","68","0","11","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61","79","0","6","10","0","1","623","0","0","0","0","0","0","1","30","0","0","0","0","0","","1","1","","11","0","0","6399","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652128832.2151","","","95.0.4638.74","95.0.4638.74","1652128851.6861","https://www.copyright.gov/mandatory/","www.copyright.gov","https://www.copyright.gov","489","7271","4606.799999997","4606.799999997","","","alice.ns.cloudflare.com","android - chrome","Step_1","28192","7890","1985","7890","7890","7890","7890","7890","5816","0","34","1837","1884","1884","1887","1889","4606","4606","4606","4606","4606","7004","4618","4619","4621","7271","7271","7279","4607","7896","7896","0.2325922142","0.2325922142","488","11766","7143","1129","220509_GY_DM","1","1","386524","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","https://www.copyright.gov/mandatory/images/Mandatory-deposit-image.jpg","456424","18505","4","78020","331995","11","1164557","43204","6","222031","2064407","9","2064390","0","0","0","77160","1","77160","0","0","0","328","2","388","220509_GY_DM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
