"loadTime","docTime","fullyLoaded","bytesOut","bytesOutDoc","bytesIn","bytesInDoc","requests","requestsFull","requestsDoc","responses_200","responses_404","responses_other","result","testStartOffset","cached","optimization_checked","main_frame","loadEventStart","loadEventEnd","domContentLoadedEventStart","domContentLoadedEventEnd","URL","connections","final_base_page_request","final_base_page_request_id","final_url","firstPaint","domInteractive","firstContentfulPaint","firstImagePaint","firstMeaningfulPaint","renderBlockingCSS","renderBlockingJS","TTFB","basePageSSLTime","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","score_progressive_jpeg","gzip_total","gzip_savings","minify_total","minify_savings","image_total","image_savings","base_page_cdn","cpu.UpdateLayerTree","cpu.EventDispatch","cpu.CommitLoad","cpu.EvaluateScript","cpu.v8.compile","cpu.ResourceFetcher::requestResource","cpu.ParseHTML","cpu.V8.GC_TIME_TO_SAFEPOINT","cpu.V8.GC_MC_INCREMENTAL_START","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_EPILOGUE","cpu.V8.GC_MC_INCREMENTAL","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_TRACING","cpu.MajorGC","cpu.V8.GC_MC_INCREMENTAL_FINALIZE","cpu.V8.GC_MC_INCREMENTAL_FINALIZE_BODY","cpu.V8.GC_HEAP_PROLOGUE","cpu.V8.GC_HEAP_EXTERNAL_PROLOGUE","cpu.V8.GC_MARK_COMPACTOR","cpu.V8.GC_HEAP_PROLOGUE_SAFEPOINT","cpu.V8.GC_MC_PROLOGUE","cpu.V8.GC_MC_MARK","cpu.V8.GC_MC_MARK_FINISH_INCREMENTAL","cpu.V8.GC_MC_MARK_ROOTS","cpu.V8.GC_MC_MARK_MAIN","cpu.V8.GC_MC_MARK_WEAK_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON_MARKING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_HANDLES","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_ROOTS","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_HARMONY","cpu.V8.GC_MC_CLEAR","cpu.V8.GC_MC_CLEAR_STRING_TABLE","cpu.V8.GC_MC_CLEAR_FLUSHABLE_BYTECODE","cpu.V8.GC_MC_CLEAR_FLUSHED_JS_FUNCTIONS","cpu.V8.GC_MC_CLEAR_WEAK_LISTS","cpu.V8.GC_MC_CLEAR_MAPS","cpu.V8.GC_MC_CLEAR_WEAK_REFERENCES","cpu.V8.GC_MC_CLEAR_WEAK_COLLECTIONS","cpu.V8.GC_MC_SWEEP","cpu.V8.GC_MC_EVACUATE","cpu.V8.GC_MC_EVACUATE_PROLOGUE","cpu.V8.GC_MC_EVACUATE_COPY","cpu.V8.GC_MC_EVACUATE_COPY_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_TO_NEW_ROOTS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_SLOTS_MAIN","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_WEAK","cpu.V8.GC_MC_EVACUATE_REBALANCE","cpu.V8.GC_MC_EVACUATE_CLEAN_UP","cpu.V8.GC_MC_EVACUATE_EPILOGUE","cpu.V8.GC_MC_FINISH","cpu.V8.GC_MC_FINISH_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_EPILOGUE","cpu.V8.GC_HEAP_EXTERNAL_WEAK_GLOBAL_HANDLES","cpu.V8.GC_HEAP_EMBEDDER_TRACING_EPILOGUE","cpu.V8.GC_HEAP_EPILOGUE_SAFEPOINT","cpu.V8.GC_HEAP_EPILOGUE_REDUCE_NEW_SPACE","cpu.V8.GC_HEAP_EXTERNAL_EPILOGUE","cpu.V8.GC_HEAP_EPILOGUE","cpu.FunctionCall","cpu.ParseAuthorStyleSheet","cpu.UpdateLayoutTree","cpu.Layout","cpu.MinorGC","cpu.V8.GC_SCAVENGER_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_SCAVENGER","cpu.V8.GC_SCAVENGER_SCAVENGE","cpu.V8.GC_MC_COMPLETE_SWEEPING","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_IDENTIFY","cpu.V8.GC_SCAVENGER_SCAVENGE_ROOTS","cpu.V8.GC_SCAVENGER_SCAVENGE_PARALLEL","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_PROCESS","cpu.V8.GC_SCAVENGER_SCAVENGE_FINALIZE","cpu.V8.GC_SCAVENGER_SCAVENGE_UPDATE_REFS","cpu.V8.GC_SCAVENGER_FREE_REMEMBERED_SET","cpu.V8.GC_SCAVENGER_SWEEP_ARRAY_BUFFERS","cpu.TimerFire","cpu.ResourceChangePriority","cpu.IntersectionObserverController::computeIntersections","cpu.Paint","cpu.XHRReadyStateChange","cpu.MarkDOMContent","cpu.largestContentfulPaint::Candidate","cpu.V8.GC_MC_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.HitTest","cpu.XHRLoad","cpu.MarkLoad","cpu.Idle","tester","start_epoch","osVersion","os_version","browserVersion","browser_version","date","document_URL","document_hostname","document_origin","domElements","domComplete","PerformancePaintTiming.first-paint","PerformancePaintTiming.first-contentful-paint","base_page_ip_ptr","base_page_cname","base_page_dns_server","browser_name","eventName","test_run_time_ms","userTime.addthis.render_toolbox","userTime","lastVisualChange","render","visualComplete85","visualComplete90","visualComplete95","visualComplete99","visualComplete","SpeedIndex","chromeUserTiming.navigationStart","chromeUserTiming.fetchStart","chromeUserTiming.responseEnd","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.commitNavigationEnd","chromeUserTiming.domLoading","chromeUserTiming.firstPaint","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstImagePaint","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.LargestTextPaint","chromeUserTiming.LargestImagePaint","chromeUserTiming.LargestContentfulPaint","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","FirstInteractive","maxFID","TTIMeasurementEnd","LastInteractive","FirstCPUIdle","TotalBlockingTime","testID","run","step","effectiveBps","domTime","aft","titleTime","domLoading","server_rtt","error","edge-processed","LargestContentfulPaintType","LargestContentfulPaintNodeType","LargestContentfulPaintImageURL","effectiveBpsDoc","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","chromeUserTiming.LayoutShift","cpu.FireAnimationFrame","cpu.v8.produceCache","chromeUserTiming.redirectStart","chromeUserTiming.redirectEnd","chromeUserTiming.InteractiveTime","TimeToInteractive","chromeUserTiming.markAsMainFrame","cpu.V8.GC_MC_MARK_EMBEDDER_PROLOGUE","cpu.ScrollLayer","userTime.is","userTime.dr","userTime.visible","userTime.ofv","userTime.mbv","userTime.e_is","userTime.pc","userTime.ol","cpu.V8.GC_MC_INCREMENTAL_LAYOUT_CHANGE","cpu.v8.compileModule","cpu.v8.evaluateModule","userTime.Zone","userTime.Zone_ZoneAwarePromise","userTime.Zone_toString","userTime.Zone_util","userTime.Zone_legacy","userTime.Zone_timers","userTime.Zone_requestAnimationFrame","userTime.Zone_blocking","userTime.Zone_EventTarget","userTime.Zone_on_property","userTime.Zone_customElements","userTime.Zone_XHR","userTime.Zone_geolocation","userTime.Zone_PromiseRejectionEvent","userTimingMeasure.Zone","userTimingMeasure.Zone_ZoneAwarePromise","userTimingMeasure.Zone_toString","userTimingMeasure.Zone_util","userTimingMeasure.Zone_legacy","userTimingMeasure.Zone_timers","userTimingMeasure.Zone_requestAnimationFrame","userTimingMeasure.Zone_blocking","userTimingMeasure.Zone_EventTarget","userTimingMeasure.Zone_on_property","userTimingMeasure.Zone_customElements","userTimingMeasure.Zone_XHR","userTimingMeasure.Zone_geolocation","userTimingMeasure.Zone_PromiseRejectionEvent","cpu.FireIdleCallback","userTime.EUPL.appStartMark","cpu.V8.CheckMemoryPressure",
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10C15C611F51BF20A787721CA02C6D19","0","0","0","0","https://lexnetjusticia.gob.es","0","","","","0","0","","","","0","0","0","","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652269571.1639","","","95.0.4638.74","95.0.4638.74","1652269589.1546","","","","","","","","","","","android - chrome","Step_1","11408","","","2868","2394","2868","2868","2868","2868","2868","2747","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220511_07_6V","1","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220511_07_6V","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"6555","6555","7341","62974","52331","2981791","2971911","52","52","47","42","0","10","0","0","0","1","23BEE4FBCCA8DAEA03B9E3A96EDEDF7E","4144","4160","680","680","http://erasmusplus.gob.es","17","0","50B8F4993ED12E0ADF207C0F604AE1ED","http://erasmusplus.gob.es/","1706.8000000119","680","4119","4119","4119","0","0","493","","36","45","62","-1","100","-1","-1","92","-1","0","1970036","761884","-1","-1","260877","22122","","88","32","0","521","355","145","99","0","","","","","","","","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","1","0","0","505","66","249","268","1","0","0","0","","1","1","30","0","0","0","0","0","213","1","24","65","0","0","0","","3","","0","4665","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652269603.4569","","","95.0.4638.74","95.0.4638.74","1652269622.021","http://erasmusplus.gob.es/index_amp.html","erasmusplus.gob.es","http://erasmusplus.gob.es","464","4139","1706.8000000119","1706.8000000119","","","ns2.dinahosting.com","android - chrome","Step_1","28449","","4139","6856","988","6856","6856","6856","6856","6856","4266","2412","2427","2811","2807","2807","2836","2840","958","958","3091","3092","3092","958","2094","4118","6550","6555","6571","4119","6674","4119","1.3635943742","1.3635943742","6490","493","14205","6490","6490","1061","220511_E2_6W","1","1","435425","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","","","490252","54212","3","53855","416728","19","893317","254909","5","257766","2250802","14","2250802","0","0","0","0","0","0","0","0","0","958","1","2114","220511_E2_6W","2301","9","","","","","6490","","","0","1292","1304","1368","1368","1586","1586","4138","4139","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","931E871AD02A74DB0072E28E11CE9115","0","0","1184","1184","https://www.ciencia.gob.es","0","","","","0","1183","","","","0","0","0","","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652269652.4201","","","95.0.4638.74","95.0.4638.74","1652269671.0724","","","","","","","","","","","android - chrome","Step_1","9490","","","1649","1649","1649","1649","1649","1649","1649","1649","1179","29","1315","1204","1204","1209","1210","","","1183","1184","1184","","","","1185","","","","","","0","0","","0","1649","1649","","0","220511_69_6X","1","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220511_69_6X","","","","","","","","1208","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"20494","20494","20494","239450","239450","5815436","5815436","101","101","101","98","1","2","0","0","0","1","371A23F4A35E502CADA3C06AF6A3B51B","18913","18925","8362","8365","https://armada.defensa.gob.es","11","0","A32E65DCE0D8638401E06152E41C5353","https://armada.defensa.gob.es/","7010.900000006","8361","8592","8592","8592","4","10","1350","697","14","21","80","-1","100","-1","-1","74","-1","5","422959","88512","-1","-1","5353557","1425711","","600","14","1","527","372","283","169","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","877","67","378","346","2","0","3","2","5","0","0","4","0","0","0","0","0","50","0","272","177","","0","0","","4","","0","16263","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652269683.4697","","","95.0.4638.74","95.0.4638.74","1652269701.9468","https://armada.defensa.gob.es/ArmadaPortal/page/Portal/ArmadaEspannola/iniciohome/prefLang-es/","armada.defensa.gob.es","https://armada.defensa.gob.es","1100","18913","7010.900000006","7010.900000006","ip-193-33-2-128.mde.es","","n3ns.nic.es","android - chrome","Step_1","57806","","","23829","2475","11013","11013","18516","19051","19601","11326","1581","1811","6637","6667","6667","6673","6688","8591","8591","9942","9943","9947","8591","8591","8591","20494","20494","20506","10140","17999","10457","0.0102304605","0.0102304605","8365","0","23509","21754","8365","0","220511_JJ_6Y","1","1","303773","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","DIV","","303773","122645","5","407900","241972","16","535504","59564","5","380298","5352527","71","5352505","0","0","0","37196","1","37196","0","1","0","126","1","121","220511_JJ_6Y","10508","57","","1616","1811","","8365","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"7106","7106","10464","82772","75597","1284652","1284496","29","29","27","28","1","0","0","0","0","1","2F1FCA1D8AF9E882192456822463BEF2","7106","7132","5469","5881","https://sede.administracionespublicas.gob.es","7","0","4AD88D606AC4E9033DF5AF12707ED2AA","https://sede.administracionespublicas.gob.es/","4965.900000006","5468","4966","5268","5480","1","6","2396","11","6","4","44","-1","100","-1","-1","59","-1","72","947006","537226","-1","-1","294859","121212","","83","2","0","548","199","128","97","0","6","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","","0","0","0","0","2","0","0","0","0","0","0","0","0","841","92","313","223","0","0","0","0","0","0","2","24","0","0","0","0","0","3","0","16","36","0","0","0","0","17","0","0","7824","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652269762.9645","","","95.0.4638.74","95.0.4638.74","1652269781.3096","https://sede.administracionespublicas.gob.es/","sede.administracionespublicas.gob.es","https://sede.administracionespublicas.gob.es","525","7091","4965.900000006","4965.900000006","","","ns2.age.gob.es","android - chrome","Step_1","33232","","","7200","2477","5293","5293","5293","5293","7200","5041","0","28","2420","2453","2453","2455","2457","4965","4965","5468","5469","5881","4965","5267","5479","7091","7106","7132","5268","5950","5268","0.0820758663","0.0816326531","","403","13865","13553","","1404","220511_3B_6Z","1","1","159228","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","https://sede.administracionespublicas.gob.es/shared/1/upper/resoluciones_ampliacion_plazos_extranjeria/images/extranjeria.jpg","272716","64069","1","64069","338297","8","524946","543591","1","543591","294859","16","294859","0","0","0","43680","1","43680","0","0","0","146","1","146","220511_3B_6Z","7141","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"12611","12611","16071","392067","383573","5008185","4935231","160","160","156","158","0","2","0","0","0","1","9571C7C7B8D2037AC9B0C1FD5C934953","12611","12694","5304","6106","https://datos.gob.es","15","1","C2F9CC750E71B0F078292C557CE1B684-1","https://datos.gob.es/es/","4702.599999994","5303","4703","6398","5352","6","10","2204","","3","7","76","-1","100","-1","-1","43","-1","0","979197","240089","-1","-1","3710830","2142353","","551","31","2","1586","668","384","295","0","12","0","0","0","2","0","0","0","0","0","0","0","0","0","5","0","0","79","0","3","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","4","0","0","0","4","0","1","0","0","1019","90","410","1000","1","0","1","0","0","1","1","55","0","9","0","0","0","19","1","83","240","4","0","0","0","38","0","0","9425","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652269816.4669","","","95.0.4638.74","95.0.4638.74","1652269835.1959","https://datos.gob.es/es/","datos.gob.es","https://datos.gob.es","1487","12611","4702.599999994","4702.599999994","","","ns2.red.es","android - chrome","Step_1","62173","","","16403","2511","16403","16403","16403","16403","16403","7480","0","1152","2284","2264","2264","2267","2271","4702","4702","5302","5303","6106","4702","6398","5351","12611","12611","12694","4703","8323","8323","0.3453290066","0.2408163266","","798","19930","16394","","4269","220511_7J_70","1","1","361158","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","https://datos.gob.es/sites/default/files/styles/carousel_style/public/04-visualizacion.jpg?itok=rJh91yuV","474222","106592","3","113498","538028","18","1641359","63413","7","438526","3993068","116","3993068","0","0","0","293440","8","293440","0","0","0","12494","7","12474","220511_7J_70","16150","","3","20","1152","","","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"6397","6397","14616","368752","171938","2274939","1075128","152","152","80","148","0","4","0","0","0","1","38E72AADAA3EC04CBABCA24C3CB70176","6397","6403","5720","6224","https://www.empleate.gob.es","12","1","D78BCE8CA0A4078C347F28DAB25CBF64-1","https://www.empleate.gob.es/empleo/","2771.3000000119","5718","7575","7575","","3","0","1032","","1","6","75","-1","100","-1","-1","85","-1","61","1275929","326108","-1","-1","329010","50107","","172","26","0","866","1128","535","147","0","8","0","0","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","5","0","2","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","2023","96","234","299","0","0","1","0","","3","1","54","0","0","0","0","0","19","1","13","54","30","0","0","0","3","1","0","8872","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652269900.5216","","","95.0.4638.74","95.0.4638.74","1652269919.2283","https://www.empleate.gob.es/empleo/#/","www.empleate.gob.es","https://www.empleate.gob.es","700","6396","2771.3000000119","7575.1000000238","","","ns2.age.gob.es","android - chrome","Step_1","36282","","","10349","6484","8818","8818","10285","10285","10285","8673","0","824","1095","1121","1121","1127","1128","2771","2771","5718","5720","6224","7575","7575","","6396","6397","6403","8680","9459","9459","0.5864458058","0.577252254","","387","14728","10172","","1342","220511_M4_71","1","1","167471","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","background-image","SECTION","https://www.empleate.gob.es/empleo/resources/images/new/img_cabecera.png","200396","101984","6","101984","775992","63","3083887","81498","3","351377","1115481","54","1115481","0","0","0","64164","4","64164","0","0","0","135820","22","135800","220511_M4_71","10184","4","3","28","824","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","82EDB282194B6EB60E1056700AE416EF","0","0","0","0","https://www.inclusion.gob.es","0","","","","0","0","","","","0","0","0","","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652269957.6121","","","95.0.4638.74","95.0.4638.74","1652269976.4789","","","","","","","","","","","android - chrome","Step_1","9760","","","1779","1779","1779","1779","1779","1779","1779","1779","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220511_RR_72","1","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220511_RR_72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"13633","13633","13929","150820","149322","2333043","2331911","108","108","107","100","1","7","0","0","0","1","3B0D0424F6BF9DD0536D411C1776D380","4219","4237","3491","3524","http://www.oepm.gob.es","14","2","C98C3C2C1177F31B8BF4A494D4ACAD5A-2","http://www.oepm.gob.es/es/index.html","1690.2999999821","3490","11105","11105","11105","18","10","2930","","49","4","26","-1","100","-1","-1","59","-1","6","1865484","1393096","-1","-1","258304","108070","","89","4","1","685","482","301","125","0","12","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","0","0","2","0","0","0","0","0","2","0","0","0","0","0","1","0","0","306","159","151","150","1","0","0","1","0","0","0","31","0","0","0","0","0","","5","12","219","","0","0","","3","","0","11181","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652269989.0496","","","95.0.4638.74","95.0.4638.74","1652270007.6045","http://www.oepm.gob.es/es/movil/index.html","www.oepm.gob.es","http://www.oepm.gob.es","127","4219","1690.2999999821","1690.2999999821","www4.oepm.es","","ns2.age.gob.es","android - chrome","Step_1","36282","","","12658","2525","12658","12658","12658","12658","12658","10618","9415","9433","9741","9732","9732","9744","9749","8103","8103","12905","12905","12938","8103","8103","11104","13633","13633","13651","11105","11885","11885","0.0416427655","0.0281765958","","639","13738","12400","","1045","220511_8F_73","1","1","212114","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","","","217874","124034","5","124034","1402108","20","1402108","414716","19","458818","351497","60","351497","0","0","0","39556","1","39556","0","0","0","0","0","0","220511_8F_73","12612","","2","33","2024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"10881","10881","11256","81350","77848","1284653","1284643","29","29","28","28","1","0","0","0","0","1","2211A6743905B0C851DE0EA8E015E554","10881","10894","7676","8085","https://sede.administracionespublicas.gob.es","7","0","A4C89DCEEE875743FECEDBC0646F5A33","https://sede.administracionespublicas.gob.es/","7297.1999999881","7674","7297","7537","7419","1","6","1613","16","4","4","44","-1","100","-1","-1","59","-1","72","947007","537219","-1","-1","294859","121212","","64","5","0","303","190","124","67","0","1","0","0","0","8","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","617","80","272","171","0","0","0","0","1","2","0","15","1","0","0","0","0","4","0","12","36","1","0","0","0","2","0","0","9272","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652270045.8613","","","95.0.4638.74","95.0.4638.74","1652270063.7101","https://sede.administracionespublicas.gob.es/","sede.administracionespublicas.gob.es","https://sede.administracionespublicas.gob.es","525","10864","7297.1999999881","7297.1999999881","","","ns1.age.gob.es","android - chrome","Step_1","30046","","","9502","2531","7541","7541","7541","7541","9502","7202","0","18","1691","1721","1721","1726","1727","7297","7297","7674","7676","8085","7297","7537","7419","10864","10881","10894","7537","8177","8177","0.0820758663","0.0816326531","8732","372","14579","8732","8732","974","220511_GM_74","1","1","133221","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","https://sede.administracionespublicas.gob.es/shared/1/upper/resoluciones_ampliacion_plazos_extranjeria/images/extranjeria.jpg","138610","64070","1","64070","338297","8","524946","543591","1","543591","294859","16","294859","0","0","0","43680","1","43680","0","0","0","146","1","146","220511_GM_74","9463","","","","","","8732","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"4064","4064","4286","28421","26047","97394","97168","14","14","13","13","1","0","0","0","0","1","AB15E56734718584F70FF6D9892207A1","4064","4064","3412","3414","https://sede.micinn.gob.es","6","0","163D589D4F22FC9EF9D42C1A8980A4A6","https://sede.micinn.gob.es/","3423.6999999881","3412","3424","3440","3424","2","2","2348","1516","91","9","100","-1","100","-1","-1","78","-1","0","58494","0","-1","-1","38674","8770","","9","1","0","154","76","42","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","101","8","9","54","0","0","0","0","","0","0","8","0","0","0","0","0","1","1","1","7","","0","0","","0","","0","3778","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652270096.6118","","","95.0.4638.74","95.0.4638.74","1652270114.5904","https://sede.micinn.gob.es/","sede.micinn.gob.es","https://sede.micinn.gob.es","45","4064","3423.6999999881","3423.6999999881","sede.micinn.gob.es","","ns1.age.gob.es","android - chrome","Step_1","16583","","","4089","2432","3565","3953","3953","3953","4037","3589","0","17","2359","2430","2430","2433","2434","3423","3423","3412","3412","3414","3423","3439","3423","4064","4064","4064","3424","3932","3932","0","0","","94","5520","3656","","128","220511_5F_75","1","1","50254","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","background-image","DIV","https://sede.micinn.gob.es/recursos_eSede/img/fondos/fnd_cabecera.jpg","56624","3818","3","9522","48590","3","137168","6312","2","25929","38674","6","38674","0","0","0","0","0","0","0","0","0","0","0","0","220511_5F_75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
