"loadTime","docTime","fullyLoaded","bytesOut","bytesOutDoc","bytesIn","bytesInDoc","requests","requestsFull","requestsDoc","responses_200","responses_404","responses_other","result","testStartOffset","cached","optimization_checked","main_frame","loadEventStart","loadEventEnd","domContentLoadedEventStart","domContentLoadedEventEnd","URL","connections","final_base_page_request","final_base_page_request_id","final_url","firstPaint","firstContentfulPaint","firstImagePaint","firstMeaningfulPaint","domInteractive","renderBlockingCSS","renderBlockingJS","TTFB","basePageSSLTime","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","score_progressive_jpeg","gzip_total","gzip_savings","minify_total","minify_savings","image_total","image_savings","base_page_cdn","cpu.UpdateLayerTree","cpu.EventDispatch","cpu.CommitLoad","cpu.EvaluateScript","cpu.v8.compile","cpu.ResourceFetcher::requestResource","cpu.ParseHTML","cpu.ParseAuthorStyleSheet","cpu.MinorGC","cpu.V8.GC_HEAP_PROLOGUE","cpu.V8.GC_HEAP_EXTERNAL_PROLOGUE","cpu.V8.GC_SCAVENGER_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_SCAVENGER","cpu.V8.GC_TIME_TO_SAFEPOINT","cpu.V8.GC_HEAP_PROLOGUE_SAFEPOINT","cpu.V8.GC_SCAVENGER_SCAVENGE","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_IDENTIFY","cpu.V8.GC_SCAVENGER_SCAVENGE_ROOTS","cpu.V8.GC_SCAVENGER_SCAVENGE_PARALLEL","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_PROCESS","cpu.V8.GC_SCAVENGER_SCAVENGE_FINALIZE","cpu.V8.GC_SCAVENGER_SCAVENGE_UPDATE_REFS","cpu.V8.GC_SCAVENGER_FREE_REMEMBERED_SET","cpu.V8.GC_SCAVENGER_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_HEAP_EXTERNAL_WEAK_GLOBAL_HANDLES","cpu.V8.GC_HEAP_EPILOGUE_SAFEPOINT","cpu.V8.GC_HEAP_EPILOGUE_REDUCE_NEW_SPACE","cpu.V8.GC_HEAP_EXTERNAL_EPILOGUE","cpu.V8.GC_HEAP_EPILOGUE","cpu.FunctionCall","cpu.UpdateLayoutTree","cpu.Layout","cpu.ResourceChangePriority","cpu.IntersectionObserverController::computeIntersections","cpu.Paint","cpu.largestContentfulPaint::Candidate","cpu.HitTest","cpu.MarkDOMContent","cpu.MarkLoad","cpu.TimerFire","cpu.XHRReadyStateChange","cpu.MajorGC","cpu.V8.GC_MC_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.XHRLoad","cpu.Idle","tester","start_epoch","osVersion","os_version","browserVersion","browser_version","date","document_URL","document_hostname","document_origin","domElements","domComplete","PerformancePaintTiming.first-paint","PerformancePaintTiming.first-contentful-paint","base_page_ip_ptr","base_page_cname","base_page_dns_server","browser_name","eventName","test_run_time_ms","lastVisualChange","render","visualComplete85","visualComplete90","visualComplete95","visualComplete99","visualComplete","SpeedIndex","chromeUserTiming.navigationStart","chromeUserTiming.fetchStart","chromeUserTiming.responseEnd","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.commitNavigationEnd","chromeUserTiming.domLoading","chromeUserTiming.firstPaint","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstImagePaint","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.LayoutShift","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.LargestTextPaint","chromeUserTiming.LargestContentfulPaint","chromeUserTiming.LargestImagePaint","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","maxFID","TTIMeasurementEnd","LastInteractive","TotalBlockingTime","testID","run","step","effectiveBps","domTime","aft","titleTime","domLoading","server_rtt","error","edge-processed","LargestContentfulPaintType","LargestContentfulPaintNodeType","LargestContentfulPaintImageURL","effectiveBpsDoc","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","cpu.V8.GC_MC_INCREMENTAL_START","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_EPILOGUE","cpu.V8.GC_MC_INCREMENTAL","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_TRACING","cpu.V8.GC_MC_INCREMENTAL_FINALIZE","cpu.V8.GC_MC_INCREMENTAL_FINALIZE_BODY","cpu.V8.GC_MARK_COMPACTOR","cpu.V8.GC_MC_PROLOGUE","cpu.V8.GC_MC_MARK","cpu.V8.GC_MC_MARK_FINISH_INCREMENTAL","cpu.V8.GC_MC_MARK_ROOTS","cpu.V8.GC_MC_MARK_MAIN","cpu.V8.GC_MC_MARK_WEAK_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON_MARKING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_HANDLES","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_ROOTS","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_HARMONY","cpu.V8.GC_MC_CLEAR","cpu.V8.GC_MC_CLEAR_STRING_TABLE","cpu.V8.GC_MC_CLEAR_FLUSHABLE_BYTECODE","cpu.V8.GC_MC_CLEAR_FLUSHED_JS_FUNCTIONS","cpu.V8.GC_MC_CLEAR_WEAK_LISTS","cpu.V8.GC_MC_CLEAR_MAPS","cpu.V8.GC_MC_CLEAR_WEAK_REFERENCES","cpu.V8.GC_MC_CLEAR_WEAK_COLLECTIONS","cpu.V8.GC_MC_SWEEP","cpu.V8.GC_MC_EVACUATE","cpu.V8.GC_MC_EVACUATE_PROLOGUE","cpu.V8.GC_MC_EVACUATE_COPY","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_TO_NEW_ROOTS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_SLOTS_MAIN","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_WEAK","cpu.V8.GC_MC_EVACUATE_REBALANCE","cpu.V8.GC_MC_EVACUATE_CLEAN_UP","cpu.V8.GC_MC_EVACUATE_EPILOGUE","cpu.V8.GC_MC_FINISH","cpu.V8.GC_MC_FINISH_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_EPILOGUE","cpu.V8.GC_HEAP_EMBEDDER_TRACING_EPILOGUE","cpu.V8.GC_MC_COMPLETE_SWEEPING","cpu.V8.GC_MC_MARK_EMBEDDER_PROLOGUE","cpu.V8.GC_MC_EVACUATE_COPY_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_PARALLEL","cpu.FireAnimationFrame","FirstInteractive","TimeToInteractive","FirstCPUIdle","cpu.v8.produceCache","chromeUserTiming.InteractiveTime","cpu.v8.compileModule","cpu.v8.evaluateModule","chromeUserTiming.redirectStart","chromeUserTiming.redirectEnd","cpu.ScrollLayer","cpu.FireIdleCallback","cpu.V8.GC_MC_INCREMENTAL_LAYOUT_CHANGE","userTime.Zone","userTime.Zone_ZoneAwarePromise","userTime.Zone_toString","userTime.Zone_util","userTime.Zone_legacy","userTime.Zone_queueMicrotask","userTime.Zone_timers","userTime.Zone_requestAnimationFrame","userTime.Zone_blocking","userTime.Zone_EventTarget","userTime.Zone_MutationObserver","userTime.Zone_IntersectionObserver","userTime.Zone_FileReader","userTime.Zone_on_property","userTime.Zone_customElements","userTime.Zone_XHR","userTime.Zone_geolocation","userTime.Zone_PromiseRejectionEvent","userTimingMeasure.Zone","userTimingMeasure.Zone_ZoneAwarePromise","userTimingMeasure.Zone_toString","userTimingMeasure.Zone_util","userTimingMeasure.Zone_legacy","userTimingMeasure.Zone_queueMicrotask","userTimingMeasure.Zone_timers","userTimingMeasure.Zone_requestAnimationFrame","userTimingMeasure.Zone_blocking","userTimingMeasure.Zone_EventTarget","userTimingMeasure.Zone_MutationObserver","userTimingMeasure.Zone_IntersectionObserver","userTimingMeasure.Zone_FileReader","userTimingMeasure.Zone_on_property","userTimingMeasure.Zone_customElements","userTimingMeasure.Zone_XHR","userTimingMeasure.Zone_geolocation","userTimingMeasure.Zone_PromiseRejectionEvent","userTime","chromeUserTiming.markAsMainFrame","cpu.V8.CheckMemoryPressure",
"7921","7921","10393","65984","58444","1031506","562914","37","37","33","36","0","1","0","0","0","1","BA5F44ACD1E0C192E8A5A8A6F3A66845","7921","8036","5594","5609","https://www.dundeecity.gov.uk","13","0","5F5115FA940BA7E6B4BFF9FB6784E031","https://www.dundeecity.gov.uk/","5256.6999999993","5257","5290","5897","5594","5","7","2628","1544","81","39","90","-1","100","-1","-1","100","-1","99","458802","47194","-1","-1","494121","0","","580","11","0","645","400","212","234","97","0","0","0","0","0","0","0","0","0","1","27","0","0","0","0","0","0","0","1","0","0","538","727","597","0","123","196","0","14","0","0","3","2","0","","3","5908","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652306087.6647","","","95.0.4638.74","95.0.4638.74","1652306105.2942","https://www.dundeecity.gov.uk/","www.dundeecity.gov.uk","https://www.dundeecity.gov.uk","1588","7921","5256.6999999993","5256.6999999993","","","dns1.dundeecity.gov.uk","android - chrome","Step_1","38998","6816","3149","5893","5893","5893","5893","5893","5335","0","26","2679","2697","2697","2699","2700","5256","5256","5290","5256","5896","5343","5594","5595","5609","7921","7921","8037","5257","5290","5290","0.0004132899","0.0004132899","463","14086","8037","2052","220511_Y3_10V","1","1","132840","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","https://www.dundeecity.gov.uk/sites/all/themes/dundeecitycouncil/images/logo-mobile.jpg","106350","15257","1","85018","309662","11","1115165","56254","6","347597","570780","11","570780","0","0","0","77952","4","77952","0","0","0","195","3","155","220511_Y3_10V","13","0","0","0","1","0","0","0","3","0","1","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","2","0","2","4","0","0","0","0","8","0","0","4","1","","3","","27","8037","8037","8037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"10327","10327","11539","121860","109168","723501","577585","49","49","44","49","0","0","0","0","0","1","EBC2D1424A8A37B332F369A64AE0A082","6688","6718","5365","5441","https://www.wakefield.gov.uk","3","0","DF0CD7772E8D549A277E2C08DB2589B5","https://www.wakefield.gov.uk/","5228.5","8867","9074","8867","5363","6","15","2548","1831","51","100","100","-1","100","-1","-1","100","-1","-1","655946","0","-1","-1","28191","0","Incapsula","41","6","1","1626","716","400","77","136","1","0","0","0","0","0","2","0","0","0","146","0","1","0","1","0","0","0","0","0","0","234","132","110","0","2","23","0","1","0","0","3","83","","","0","7797","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652306146.2103","","","95.0.4638.74","95.0.4638.74","1652306165.1701","https://www.wakefield.gov.uk/","www.wakefield.gov.uk","https://www.wakefield.gov.uk","603","6688","5228.5","5228.5","","","ns2.virginmedia.net","android - chrome","Step_1","31433","10491","1849","9073","9073","9073","9073","10491","9016","3638","3668","6851","6901","6931","6935","6946","8866","8866","9073","8866","8866","10397","9002","9003","9080","10326","10327","10356","8867","8867","9074","0.1262303746","0.1182145345","1073","11866","11808","2842","220511_VY_10W","1","1","80469","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","DIV","","74249","16276","2","52768","536518","22","1953265","100808","6","565128","32041","13","38889","0","0","0","37820","2","37820","0","0","0","38","4","18","220511_VY_10W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"12952","12952","13764","62184","52436","7284470","7206084","31","31","27","31","0","0","0","0","0","1","9E44B01BC3F31A2A4E5A187E3DCC211A","12952","13012","12424","12479","https://www.nelincs.gov.uk","12","0","6B70418C1C2C66FD6750706BFAEACC82","https://www.nelincs.gov.uk/","11634","11634","11634","11634","12423","7","4","4722","1342","38","48","36","-1","100","-1","-1","62","-1","0","6392196","4094924","-1","-1","731859","284744","","33","13","1","957","2113","83","110","86","0","0","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","0","0","464","105","83","0","1","23","0","2","0","0","144","0","2","","0","9362","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652306199.7686","","","95.0.4638.74","95.0.4638.74","1652306217.5379","https://www.nelincs.gov.uk/","www.nelincs.gov.uk","https://www.nelincs.gov.uk","498","12952","11634","11634","","","ns3.virginmedia.net","android - chrome","Step_1","33570","12742","3424","11661","11661","11661","11661","12742","11405","0","27","4816","4842","4842","4848","4850","11633","11633","11633","11633","11633","12545","12424","12424","12479","12952","12952","13012","11634","13127","13127","0.0011137106","0.0011137106","1847","13775","13491","3137","220511_MD_10X","1","1","805625","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","background-image","DIV","https://www.nelincs.gov.uk/assets/themes/NELC2020/inc/assets/img/grass.jpg","875587","70087","1","70087","6188937","13","6795025","136002","7","356376","731859","6","731859","0","0","0","157548","2","157548","0","0","0","37","2","17","220511_MD_10X","7","0","0","0","23","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72","2","0","0","0","0","1","0","0","0","0","21","0","6","2","0","0","0","0","1","0","0","2","1","","9","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"10185","10185","11327","91512","70731","2386110","2378152","46","46","37","45","0","1","0","0","0","1","2DD31B60D5CA551552F66445FA461690","10186","10197","8239","8254","https://www.edinburgh.gov.uk","14","0","436A3E79DA3B21AB434D04C247657B5C","https://www.edinburgh.gov.uk/","4955.0999999996","4955","5248","4955","8238","4","2","2484","374","48","86","84","-1","98","-1","-1","94","-1","0","639215","103797","-1","-1","1745115","112687","Cloudflare","127","14","0","1164","527","344","106","109","0","0","0","0","0","0","1","0","0","1","37","0","0","0","0","0","5","3","1","0","0","583","302","165","0","12","73","0","15","0","0","89","7","1","0","159","7452","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652306253.0263","","","95.0.4638.74","95.0.4638.74","1652306271.0071","https://www.edinburgh.gov.uk/","www.edinburgh.gov.uk","https://www.edinburgh.gov.uk","451","10185","4955.0999999996","4955.0999999996","","","ns1.surfnet.nl","android - chrome","Step_1","36897","10156","2874","9914","9914","10005","10156","10156","7920","0","24","2524","2569","2569","2589","2594","4954","4954","5247","4954","4954","8294","8238","8239","8254","10185","10185","10196","4955","5248","5248","0.2397321679","0.2219154424","828","11347","10172","2601","220511_YN_10Y","1","1","269830","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","https://www.edinburgh.gov.uk/images/Ukraine_CEC_web_banner_1216x440px.png","308810","11975","2","69532","498329","15","1222526","124363","7","1029325","1748628","13","1753384","0","0","0","0","0","0","0","0","0","2815","9","2795","220511_YN_10Y","5","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","2","0","0","12","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"6364","6364","6735","88007","81989","1026423","1022311","45","45","42","45","0","0","0","0","0","1","2738BD38916E615C15F1D91E869F8A42","6364","6441","5867","6093","https://www.dartford.gov.uk","7","0","4BC2E4593FFA8DEA41060A06719E99C4","https://www.dartford.gov.uk/","4362","4362","4686","4362","5794","4","3","2601","1638","84","24","99","-1","100","-1","-1","84","-1","61","283656","4426","-1","-1","699258","112643","","198","13","0","612","177","239","87","100","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","300","312","378","0","11","66","0","3","0","0","3","0","0","0","0","4190","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652306310.8343","","","95.0.4638.74","95.0.4638.74","1652306328.4664","https://www.dartford.gov.uk/","www.dartford.gov.uk","https://www.dartford.gov.uk","607","6363","4362","4362","a2db1b9ea4e6a6878.awsglobalaccelerator.com","","ns2.kpsn.co.uk","android - chrome","Step_1","27134","7403","3068","7305","7305","7331","7355","7403","6343","0","32","2637","2666","2666","2667","2668","4362","4362","4685","4362","4362","6141","5794","5867","6093","6363","6364","6441","6263","4686","6263","0.4071133478","0.4071133478","735","7830","7058","1852","220511_9Q_10Z","1","1","248288","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","https://www.dartford.gov.uk/images/Ukraine_banner.jpg","271674","9530","1","54782","169903","9","559604","95510","5","755977","707418","24","707418","0","0","0","43296","3","43296","0","0","0","766","3","746","220511_9Q_10Z","0","0","11","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","1","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"13497","13497","16043","84929","65658","3139639","2995614","36","36","28","35","0","1","0","0","0","1","AFBCF543FBBCA6C428A2A0CC9A62191C","13497","13501","8543","10066","https://www.myjobscotland.gov.uk","7","0","420F53B7A1839EB7FECD520E19D1DCBF","https://www.myjobscotland.gov.uk/","4613.3000000007","6860","6860","6860","6637","0","0","3771","1801","65","34","100","-1","100","-1","-1","27","-1","0","914733","0","-1","-1","2101608","1540084","","143","19","1","1346","440","438","278","69","0","0","0","0","8","0","2","0","0","47","132","0","0","0","0","0","0","0","0","0","1","2345","442","280","","6","66","0","13","0","0","12","4","0","","1","9014","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652306357.5385","","","95.0.4638.74","95.0.4638.74","1652306376.3573","https://www.myjobscotland.gov.uk/","www.myjobscotland.gov.uk","https://www.myjobscotland.gov.uk","491","13496","4613.3000000007","6860.1999999993","ec2-18-133-179-247.eu-west-2.compute.amazonaws.com","","ns0.ja.net","android - chrome","Step_1","40730","15732","2377","12513","15585","15585","15732","15732","9662","0","39","3818","3850","3850","3852","3854","4613","6860","6860","4613","6860","12354","6636","8543","10065","13496","13497","13501","15731","12496","12496","0.286257549","0.2545605998","1547","19658","15411","5728","220511_J1_110","1","1","255837","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","https://admin.myjobscotland.gov.uk/sites/default/files/styles/header/public/banner/jim-divine-qpQ7NQ2CXA4-unsplash_1.jpg?itok=1lcB37eE","308000","99488","1","493362","699321","15","2526518","32307","1","210901","2103196","6","2103753","0","0","0","125824","4","125824","0","0","0","79503","9","469722","220511_J1_110","1","0","0","0","33","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","12","0","2","3","0","0","0","0","7","0","0","2","1","","","0","0","","","","","","16","690","","","","","159","7006","7010","7014","7015","7016","7016","7017","7019","7020","7021","7026","7028","7029","7031","7226","7227","7230","7231","3","4","1","1","0","1","2","1","1","5","2","1","2","195","1","2","1","1","7231","","",
"10726","10726","20023","224286","87750","5879920","4432113","108","108","43","106","0","2","0","0","0","1","A7AF71A7E728593BD03CC4E2C5FC83C8","10726","10747","8387","8616","https://www.swindon.gov.uk","24","0","CFC40812CBB879500A4C1C015CBC46B2","https://www.swindon.gov.uk/","6395.5999999996","6396","6396","6396","8385","10","7","4499","3420","74","68","89","-1","100","-1","-1","90","-1","24","875650","102487","-1","-1","4775630","501301","","515","42","2","1252","961","446","321","151","1","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","1","1","0","0","505","575","1174","0","46","79","0","4","0","0","69","7","4","0","63","13617","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652306420.3984","","","95.0.4638.74","95.0.4638.74","1652306440.8948","https://www.swindon.gov.uk/","www.swindon.gov.uk","https://www.swindon.gov.uk","524","10726","6395.5999999996","6395.5999999996","ec2-18-132-105-25.eu-west-2.compute.amazonaws.com","","ns0.ja.net","android - chrome","Step_1","46151","9743","1628","9743","9743","9743","9743","9743","9228","0","25","4537","4619","4620","4624","4625","6395","6395","6395","6395","6395","7468","8385","8386","8615","10726","10726","10746","6396","6396","12463","0.0036679104","0.0036679104","638","24979","21386","3930","220511_DA_111","1","1","378763","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","P","","711757","118731","3","380907","561003","24","1797021","84631","12","443931","4792618","47","4792596","0","0","0","217900","5","217900","0","0","0","9520","13","19087","220511_DA_111","19","0","0","0","2","7","0","0","3","0","0","1","0","55","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","5","2","0","0","","43","8616","","8616","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"9298","9298","10361","220844","218536","2212741","2211591","96","96","95","96","0","0","0","0","0","1","38A20098669D1C59907361DCCD83912F","9298","9693","7710","8203","https://www.dacorum.gov.uk","3","0","F5F56D0756E2CD13AD48CB142B981692","https://www.dacorum.gov.uk/","4807.5","4808","5748","5748","7709","10","8","3118","1785","90","2","31","-1","100","-1","-1","84","-1","0","1016053","701150","-1","-1","1145350","183924","","63","4","0","391","396","241","155","105","0","0","0","0","2","0","0","0","0","1","22","0","0","0","0","0","0","0","2","0","0","1095","280","293","1","18","54","0","9","0","0","3","","0","","","7197","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652306490.0074","","","95.0.4638.74","95.0.4638.74","1652306507.93","https://www.dacorum.gov.uk/","www.dacorum.gov.uk","https://www.dacorum.gov.uk","649","9298","4807.5","4807.5","","","ns1-09.azure-dns.com","android - chrome","Step_1","33035","10129","2968","10129","10129","10129","10129","10129","7211","0","18","3159","3208","3208","3210","3211","4807","4807","5748","4807","5748","10046","7709","7710","8203","9298","9298","9693","8367","8367","8992","0.6186662541","0.6160446265","635","13766","10035","2064","220511_SN_112","1","1","305500","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","P","","357862","71585","1","71585","559451","21","1072863","395585","11","405588","1145350","60","1145350","0","0","0","39556","1","39556","0","0","0","64","1","44","220511_SN_112","11","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","1","0","0","0","0","3","0","0","1","0","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"15519","15519","18128","77821","69486","1287344","1228836","39","39","34","37","1","1","0","0","0","1","CF9E3188B61BA41FB303A1B515DD9B4B","15519","16163","6907","7661","https://www.ealing.gov.uk","14","1","34E7D704747C527092C76FFB34287FE7-1","https://www.ealing.gov.uk/site/","6020.6999999993","6021","7019","6531","6905","7","4","3414","","50","16","98","-1","100","-1","-1","75","-1","0","319609","7773","-1","-1","837690","213672","","266","5","1","650","308","204","73","83","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","1273","532","714","0","6","107","0","27","0","0","162","1","0","0","340","13351","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652306542.9421","","","95.0.4638.74","95.0.4638.74","1652306560.6485","https://www.ealing.gov.uk/site/","www.ealing.gov.uk","https://www.ealing.gov.uk","1459","15519","6020.6999999993","6020.6999999993","","","ns1-09.azure-dns.com","android - chrome","Step_1","57049","9798","3082","9602","9715","9715","9715","9798","8394","0","2626","3435","3495","3495","3498","3500","6020","6020","7018","6020","6530","9198","6906","6907","7661","15519","15519","16163","6021","8045","8045","0.0367541977","0.0362811791","747","22143","16591","2921","220511_F7_113","1","1","87491","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","background-image","DIV","https://www.ealing.gov.uk/images/Market_1.jpg","101514","38344","3","112533","196412","11","678519","42789","7","249032","849992","12","849992","0","0","0","107216","2","107216","0","0","0","52591","4","424122","220511_F7_113","6","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","","9368","9368","9368","","9367","","","23","2626","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"8815","8815","9230","139209","132300","2171091","2166121","64","64","61","64","0","0","0","0","0","1","0F7CEB6716806E0270AB0CDA6EF54479","8815","8820","8421","8480","https://www.welhat.gov.uk","9","0","71CB9A16294443000A6FC98E2A834DB0","https://www.welhat.gov.uk/","6233.3999999985","6233","6670","6233","8420","5","3","4160","3014","56","18","94","-1","100","-1","-1","87","-1","0","430432","28843","-1","-1","1694612","224789","","136","16","0","651","295","262","123","166","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","291","452","260","0","9","37","0","2","0","0","6","1","0","0","0","6491","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652306620.6488","","","95.0.4638.74","95.0.4638.74","1652306638.6905","https://www.welhat.gov.uk/","www.welhat.gov.uk","https://www.welhat.gov.uk","775","8814","6233.3999999985","6233.3999999985","ec2-18-133-174-214.eu-west-2.compute.amazonaws.com","","ns4.zoneedit.com","android - chrome","Step_1","29861","10107","2928","10001","10001","10107","10107","10107","9427","0","31","4210","4268","4269","4274","4275","6233","6233","6670","6233","6233","8530","8420","8421","8480","8815","8815","8820","6233","9555","9555","0.0578430928","0.0442380324","796","10404","9376","1949","220511_53_114","1","1","428223","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","https://www.welhat.gov.uk/images/IMG_3182.JPG","465332","9151","1","56786","271409","11","903552","101217","7","1531130","1762450","39","1762450","0","0","0","25960","2","25960","0","0","0","904","4","884","220511_53_114","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
