"Test","URL","FV Successful Tests","FV Document Complete Median","FV Document Complete Avg","FV Document Complete Std. Dev","FV Document Complete Min","FV Document Complete Max","FV Fully Loaded Median","FV Fully Loaded Avg","FV Fully Loaded Std. Dev","FV Fully Loaded Min","FV Fully Loaded Max","FV First Byte Median","FV First Byte Avg","FV First Byte Std. Dev","FV First Byte Min","FV First Byte Max","FV Start Render Median","FV Start Render Avg","FV Start Render Std. Dev","FV Start Render Min","FV Start Render Max","FV Bytes In (Doc) Median","FV Bytes In (Doc) Avg","FV Bytes In (Doc) Std. Dev","FV Bytes In (Doc) Min","FV Bytes In (Doc) Max","FV Requests (Doc) Median","FV Requests (Doc) Avg","FV Requests (Doc) Std. Dev","FV Requests (Doc) Min","FV Requests (Doc) Max","FV Load Event Start Median","FV Load Event Start Avg","FV Load Event Start Std. Dev","FV Load Event Start Min","FV Load Event Start Max","FV Speed Index Median","FV Speed Index Avg","FV Speed Index Std. Dev","FV Speed Index Min","FV Speed Index Max","FV Last Visual Change Median","FV Last Visual Change Avg","FV Last Visual Change Std. Dev","FV Last Visual Change Min","FV Last Visual Change Max","FV Visually Complete Median","FV Visually Complete Avg","FV Visually Complete Std. Dev","FV Visually Complete Min","FV Visually Complete Max",Test ID
"","https://gangnam.go.kr/","1","52291","52291","0","52291","52291","56923","56923","0","56923","56923","2580","2580","0","2580","2580","7226","7226","0","7226","7226","13129436","13129436","0","13129436","13129436","157","157","0","157","157","49542","49542","0","49542","49542","25478","25478","0","25478","25478","57913","57913","0","57913","57913","32017","32017","0","32017","32017","220507_8Y_2"
"","https://geoje.go.kr/","1","47466","47466","0","47466","47466","48181","48181","0","48181","48181","12231","12231","0","12231","12231","157","157","0","157","157","10449413","10449413","0","10449413","10449413","259","259","0","259","259","47466","47466","0","47466","47466","16444","16444","0","16444","16444","22998","22998","0","22998","22998","22998","22998","0","22998","22998","220507_AS_3"
"","https://sncouncil.go.kr/","1","27008","27008","0","27008","27008","27565","27565","0","27565","27565","5441","5441","0","5441","5441","5899","5899","0","5899","5899","4581124","4581124","0","4581124","4581124","130","130","0","130","130","21382","21382","0","21382","21382","16763","16763","0","16763","16763","21451","21451","0","21451","21451","21451","21451","0","21451","21451","220507_2N_4"
"","https://b.nts.go.kr/","1","22653","22653","0","22653","22653","23484","23484","0","23484","23484","2672","2672","0","2672","2672","4522","4522","0","4522","4522","3345356","3345356","0","3345356","3345356","71","71","0","71","71","19788","19788","0","19788","19788","16829","16829","0","16829","16829","27041","27041","0","27041","27041","27041","27041","0","27041","27041","220507_3N_5"
"","https://chinese.busan.go.kr/","1","34870","34870","0","34870","34870","41365","41365","0","41365","41365","14157","14157","0","14157","14157","4565","4565","0","4565","4565","3491778","3491778","0","3491778","3491778","103","103","0","103","103","34871","34871","0","34871","34871","28344","28344","0","28344","28344","30850","30850","0","30850","30850","30850","30850","0","30850","30850","220507_G7_6"
"","https://www.crms.go.kr/","1","22336","22336","0","22336","22336","22788","22788","0","22788","22788","7713","7713","0","7713","7713","1889","1889","0","1889","1889","12412644","12412644","0","12412644","12412644","95","95","0","95","95","22336","22336","0","22336","22336","16043","16043","0","16043","16043","25658","25658","0","25658","25658","25658","25658","0","25658","25658","220507_YN_7"
"","https://icis.me.go.kr/","1","16630","16630","0","16630","16630","17793","17793","0","17793","17793","3663","3663","0","3663","3663","179","179","0","179","179","2910743","2910743","0","2910743","2910743","82","82","0","82","82","12675","12675","0","12675","12675","14499","14499","0","14499","14499","21080","21080","0","21080","21080","21003","21003","0","21003","21003","220507_VK_8"
"","https://www.seoul.go.kr/","1","0","0","0","0","0","120528","120528","0","120528","120528","3741","3741","0","3741","3741","184","184","0","184","184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79304","79304","0","79304","79304","120714","120714","0","120714","120714","80700","80700","0","80700","80700","220507_PK_9"
"","https://www.foodsafetykorea.go.kr/","1","34953","34953","0","34953","34953","35838","35838","0","35838","35838","6227","6227","0","6227","6227","222","222","0","222","222","6697989","6697989","0","6697989","6697989","111","111","0","111","111","23830","23830","0","23830","23830","26817","26817","0","26817","26817","37234","37234","0","37234","37234","37234","37234","0","37234","37234","220507_DB_A"
"","http://www.rda.go.kr/","1","36080","36080","0","36080","36080","36594","36594","0","36594","36594","10990","10990","0","10990","10990","2192","2192","0","2192","2192","5110656","5110656","0","5110656","5110656","163","163","0","163","163","21151","21151","0","21151","21151","31175","31175","0","31175","31175","38639","38639","0","38639","38639","38307","38307","0","38307","38307","220507_BP_B"
